map_seed	seat	opponent	baseline_score	baseline_opponent_score	baseline_margin	candidate_score	candidate_opponent_score	candidate_margin	delta	baseline_wood	candidate_wood	baseline_opponent_wood	candidate_opponent_wood	baseline_turn	candidate_turn	baseline_train_turn	candidate_train_turn	baseline_workers	candidate_workers	baseline_period2	candidate_period2	baseline_issues	candidate_issues	baseline_critical	candidate_critical	baseline_unclassified	candidate_unclassified
9854004	0	mybot	184	98	86	185	106	79	-7	45	45	20	22	301	301	16	16	2	2	4	4	48	50	0	0	0	0
9854004	1	resident	108	112	-4	108	104	4	8	27	27	28	26	185	175	16	16	2	2	4	0	0	0	0	0	0	0
9854004	1	gold_adaptive	152	79	73	148	63	85	12	38	37	17	13	267	283	16	16	2	2	3	17	41	54	0	0	0	0
9854004	1	compact_gold	172	248	-76	164	221	-57	19	43	40	60	53	283	300	16	16	2	2	4	43	29	30	0	0	0	0
9854004	1	norx_native_three	144	138	6	144	130	14	8	36	36	30	29	247	243	16	16	2	2	3	3	84	42	0	0	0	0
9854004	1	legend_balanced	183	95	88	178	93	85	-3	45	43	1	1	301	301	16	16	2	2	4	4	1	1	0	0	0	0
9854004	1	mybot	183	100	83	187	96	91	8	45	46	19	19	301	301	16	16	2	2	4	4	44	29	0	0	0	0
9854005	0	resident	168	160	8	192	176	16	8	42	48	40	44	210	231	1	1	2	2	0	8	0	0	0	0	0	0
9854005	0	gold_adaptive	208	32	176	212	32	180	4	52	53	4	4	298	301	1	1	2	2	12	12	41	42	0	0	0	0
9854005	0	compact_gold	208	187	21	216	164	52	31	52	54	43	37	263	281	1	1	2	2	4	5	41	45	0	0	0	0
9854005	0	norx_native_three	327	160	167	315	165	150	-17	80	77	4	6	301	301	1	1	2	2	28	27	23	25	0	0	0	0
9854005	0	legend_balanced	250	149	101	250	149	101	0	61	61	0	0	301	301	1	1	2	2	36	36	1	1	0	0	0	0
9854005	0	mybot	240	171	69	238	184	54	-15	60	59	38	42	293	301	1	1	2	2	4	30	48	9	0	0	0	0
9854005	1	resident	152	156	-4	172	152	20	24	38	43	39	38	199	214	1	1	2	2	9	4	0	0	0	0	0	0
9854005	1	gold_adaptive	208	40	168	216	40	176	8	52	54	6	6	283	301	1	1	2	2	4	7	9	26	0	0	0	0
9854005	1	compact_gold	234	301	-67	218	269	-51	16	58	53	72	64	301	301	1	1	2	2	4	39	37	49	0	0	0	0
9854005	1	norx_native_three	230	94	136	226	98	128	-8	56	55	0	1	301	301	1	1	2	2	38	28	15	15	0	0	0	0
9854005	1	legend_balanced	262	70	192	254	117	137	-55	64	62	0	2	301	301	1	1	2	2	6	41	48	82	0	0	0	0
9854005	1	mybot	216	195	21	216	198	18	-3	54	54	40	46	301	301	1	1	2	2	80	75	20	8	0	0	0	0
9854006	0	resident	148	136	12	136	144	-8	-20	37	34	34	36	188	202	10	10	2	2	8	32	0	0	0	0	0	0
9854006	0	gold_adaptive	148	70	78	140	71	69	-9	37	35	15	15	228	233	10	10	2	2	5	4	59	32	0	0	0	0
9854006	0	compact_gold	140	121	19	140	137	3	-16	35	35	10	10	279	301	10	10	2	2	40	71	105	129	0	0	0	0
9854006	0	norx_native_three	192	28	164	195	28	167	3	47	48	0	0	301	301	10	10	2	2	8	8	123	123	0	0	0	0
9854006	0	legend_balanced	231	109	122	238	103	135	13	57	59	0	0	301	301	10	10	2	2	4	4	10	11	0	0	0	0
9854006	0	mybot	241	113	128	247	110	137	9	60	61	22	22	301	301	10	10	2	2	5	7	59	77	0	0	0	0
9854006	1	resident	136	148	-12	144	140	4	16	34	36	37	35	188	193	10	10	2	2	0	0	0	0	0	0	0	0
9854006	1	gold_adaptive	152	66	86	164	79	85	-1	38	41	14	17	301	257	10	10	2	2	4	10	27	53	0	0	0	0
9854006	1	compact_gold	148	136	12	148	155	-7	-19	37	37	14	14	272	301	10	10	2	2	36	60	79	93	0	0	0	0
9854006	1	norx_native_three	198	42	156	201	45	156	0	48	50	3	3	301	301	10	10	2	2	3	3	0	0	0	0	0	0
9854006	1	legend_balanced	234	116	118	239	111	128	10	58	59	0	0	301	301	10	10	2	2	8	8	10	10	0	0	0	0
9854006	1	mybot	245	113	132	225	108	117	-15	61	56	23	22	301	301	10	10	2	2	5	4	82	77	0	0	0	0
9854007	0	resident	160	160	0	194	180	14	14	40	48	40	45	191	229	10	10	2	2	0	22	0	0	0	0	0	0
9854007	0	gold_adaptive	260	97	163	252	113	139	-24	65	63	21	25	293	301	10	10	2	2	3	12	63	72	0	0	0	0
9854007	0	compact_gold	294	240	54	271	244	27	-27	72	67	57	58	300	301	10	10	2	2	3	5	22	31	0	0	0	0
9854007	0	norx_native_three	261	162	99	266	160	106	7	64	65	0	3	301	301	10	10	2	2	7	7	99	84	0	0	0	0
9854007	0	legend_balanced	335	108	227	338	113	225	-2	82	83	12	14	301	301	10	10	2	2	3	5	39	38	0	0	0	0
9854007	0	mybot	248	185	63	246	181	65	2	61	61	36	40	301	301	10	10	2	2	4	10	44	20	0	0	0	0
9854007	1	resident	160	160	0	196	176	20	20	40	49	40	44	191	228	10	10	2	2	0	0	0	0	0	0	0	0
9854007	1	gold_adaptive	216	96	120	252	92	160	40	54	63	21	20	273	288	10	10	2	2	0	7	55	51	0	0	0	0
9854007	1	compact_gold	289	312	-23	271	312	-41	-18	71	66	75	75	301	301	10	10	2	2	0	4	30	27	0	0	0	0
9854007	1	norx_native_three	270	134	136	270	134	136	0	66	66	3	3	301	301	10	10	2	2	9	9	29	29	0	0	0	0
9854007	1	legend_balanced	289	105	184	298	119	179	-5	71	73	14	17	301	301	10	10	2	2	3	3	40	22	0	0	0	0
9854007	1	mybot	258	183	75	248	203	45	-30	64	62	40	40	300	301	10	10	2	2	3	13	33	71	0	0	0	0
#latency	baseline	26431	455934	3517391
#latency	candidate	26987	399132	602722
