TRACE	9865038	0	4	1	["MOVE 0 4 4"]	["PICK 1 BANANA"]	[(0, (5, 4), 1, 1, 1, 1, [0, 0, 0, 0, 0, 0])]	[(1, (12, 4), 1, 1, 1, 1, [0, 0, 0, 0, 0, 0])]	[4, 6, 6, 6, 3, 0]	[4, 6, 6, 6, 3, 0]	[22, 22]	18	[("PLUM", (12, 3), 12, 2), ("PLUM", (5, 5), 12, 2), ("PLUM", (3, 2), 10, 0), ("PLUM", (14, 6), 10, 0), ("PLUM", (15, 2), 8, 0), ("PLUM", (2, 6), 8, 0), ("LEMON", (9, 3), 12, 2), ("LEMON", (8, 5), 12, 2), ("LEMON", (4, 8), 12, 0), ("LEMON", (13, 0), 12, 0), ("LEMON", (3, 3), 12, 2), ("LEMON", (14, 5), 12, 2), ("APPLE", (2, 8), 20, 3), ("APPLE", (15, 0), 20, 3), ("APPLE", (14, 8), 11, 0), ("APPLE", (3, 0), 11, 0), ("BANANA", (12, 2), 6, 1), ("BANANA", (5, 6), 6, 1)]
TRACE	9865038	0	4	2	["MINE 0"]	["MOVE 1 11 4"]	[(0, (4, 4), 1, 1, 1, 1, [0, 0, 0, 0, 0, 0])]	[(1, (12, 4), 1, 1, 1, 1, [0, 0, 0, 1, 0, 0])]	[4, 6, 6, 6, 3, 0]	[4, 6, 6, 5, 3, 0]	[22, 21]	18	[("PLUM", (12, 3), 12, 2), ("PLUM", (5, 5), 12, 2), ("PLUM", (3, 2), 10, 0), ("PLUM", (14, 6), 10, 0), ("PLUM", (15, 2), 8, 0), ("PLUM", (2, 6), 8, 0), ("LEMON", (9, 3), 12, 2), ("LEMON", (8, 5), 12, 2), ("LEMON", (4, 8), 12, 0), ("LEMON", (13, 0), 12, 0), ("LEMON", (3, 3), 12, 2), ("LEMON", (14, 5), 12, 2), ("APPLE", (2, 8), 20, 3), ("APPLE", (15, 0), 20, 3), ("APPLE", (14, 8), 11, 0), ("APPLE", (3, 0), 11, 0), ("BANANA", (12, 2), 6, 1), ("BANANA", (5, 6), 6, 1)]
TRACE	9865038	0	4	3	["DROP 0"]	["PLANT 1 BANANA"]	[(0, (4, 4), 1, 1, 1, 1, [0, 0, 0, 0, 1, 0])]	[(1, (11, 4), 1, 1, 1, 1, [0, 0, 0, 1, 0, 0])]	[4, 6, 6, 6, 3, 0]	[4, 6, 6, 5, 3, 0]	[22, 21]	18	[("PLUM", (12, 3), 12, 2), ("PLUM", (5, 5), 12, 2), ("PLUM", (3, 2), 12, 0), ("PLUM", (14, 6), 12, 0), ("PLUM", (15, 2), 8, 0), ("PLUM", (2, 6), 8, 0), ("LEMON", (9, 3), 12, 3), ("LEMON", (8, 5), 12, 3), ("LEMON", (4, 8), 12, 0), ("LEMON", (13, 0), 12, 0), ("LEMON", (3, 3), 12, 2), ("LEMON", (14, 5), 12, 2), ("APPLE", (2, 8), 20, 3), ("APPLE", (15, 0), 20, 3), ("APPLE", (14, 8), 11, 0), ("APPLE", (3, 0), 11, 0), ("BANANA", (12, 2), 6, 2), ("BANANA", (5, 6), 6, 2)]
TRACE	9865038	0	4	4	["MINE 0"]	["PICK 1 BANANA"]	[(0, (4, 4), 1, 1, 1, 1, [0, 0, 0, 0, 0, 0])]	[(1, (11, 4), 1, 1, 1, 1, [0, 0, 0, 0, 0, 0])]	[4, 6, 6, 6, 4, 0]	[4, 6, 6, 5, 3, 0]	[22, 21]	19	[("PLUM", (12, 3), 12, 2), ("PLUM", (5, 5), 12, 2), ("PLUM", (3, 2), 12, 0), ("PLUM", (14, 6), 12, 0), ("PLUM", (15, 2), 10, 0), ("PLUM", (2, 6), 10, 0), ("LEMON", (9, 3), 12, 3), ("LEMON", (8, 5), 12, 3), ("LEMON", (4, 8), 12, 0), ("LEMON", (13, 0), 12, 0), ("LEMON", (3, 3), 12, 3), ("LEMON", (14, 5), 12, 3), ("APPLE", (2, 8), 20, 3), ("APPLE", (15, 0), 20, 3), ("APPLE", (14, 8), 11, 0), ("APPLE", (3, 0), 11, 0), ("BANANA", (12, 2), 6, 2), ("BANANA", (5, 6), 6, 2), ("BANANA", (11, 4), 3, 0)]
TRACE	9865038	0	4	5	["DROP 0"]	["MOVE 1 10 4"]	[(0, (4, 4), 1, 1, 1, 1, [0, 0, 0, 0, 1, 0])]	[(1, (11, 4), 1, 1, 1, 1, [0, 0, 0, 1, 0, 0])]	[4, 6, 6, 6, 4, 0]	[4, 6, 6, 4, 3, 0]	[22, 20]	19	[("PLUM", (12, 3), 12, 2), ("PLUM", (5, 5), 12, 2), ("PLUM", (3, 2), 12, 0), ("PLUM", (14, 6), 12, 0), ("PLUM", (15, 2), 10, 0), ("PLUM", (2, 6), 10, 0), ("LEMON", (9, 3), 12, 3), ("LEMON", (8, 5), 12, 3), ("LEMON", (4, 8), 12, 0), ("LEMON", (13, 0), 12, 0), ("LEMON", (3, 3), 12, 3), ("LEMON", (14, 5), 12, 3), ("APPLE", (2, 8), 20, 3), ("APPLE", (15, 0), 20, 3), ("APPLE", (14, 8), 11, 0), ("APPLE", (3, 0), 11, 0), ("BANANA", (12, 2), 6, 2), ("BANANA", (5, 6), 6, 2), ("BANANA", (11, 4), 3, 0)]
TRACE	9865038	0	4	6	["MOVE 0 3 4"]	["PLANT 1 BANANA"]	[(0, (4, 4), 1, 1, 1, 1, [0, 0, 0, 0, 0, 0])]	[(1, (10, 4), 1, 1, 1, 1, [0, 0, 0, 1, 0, 0])]	[4, 6, 6, 6, 5, 0]	[4, 6, 6, 4, 3, 0]	[22, 20]	19	[("PLUM", (12, 3), 12, 3), ("PLUM", (5, 5), 12, 3), ("PLUM", (3, 2), 12, 0), ("PLUM", (14, 6), 12, 0), ("PLUM", (15, 2), 10, 0), ("PLUM", (2, 6), 10, 0), ("LEMON", (9, 3), 12, 3), ("LEMON", (8, 5), 12, 3), ("LEMON", (4, 8), 12, 0), ("LEMON", (13, 0), 12, 0), ("LEMON", (3, 3), 12, 3), ("LEMON", (14, 5), 12, 3), ("APPLE", (2, 8), 20, 3), ("APPLE", (15, 0), 20, 3), ("APPLE", (14, 8), 14, 0), ("APPLE", (3, 0), 14, 0), ("BANANA", (12, 2), 6, 2), ("BANANA", (5, 6), 6, 2), ("BANANA", (11, 4), 3, 0)]
TRACE	9865038	0	4	7	["MOVE 0 3 3"]	["MOVE 1 12 3"]	[(0, (3, 4), 1, 1, 1, 1, [0, 0, 0, 0, 0, 0])]	[(1, (10, 4), 1, 1, 1, 1, [0, 0, 0, 0, 0, 0])]	[4, 6, 6, 6, 5, 0]	[4, 6, 6, 4, 3, 0]	[22, 20]	20	[("PLUM", (12, 3), 12, 3), ("PLUM", (5, 5), 12, 3), ("PLUM", (3, 2), 12, 0), ("PLUM", (14, 6), 12, 0), ("PLUM", (15, 2), 12, 0), ("PLUM", (2, 6), 12, 0), ("LEMON", (9, 3), 12, 3), ("LEMON", (8, 5), 12, 3), ("LEMON", (4, 8), 12, 0), ("LEMON", (13, 0), 12, 0), ("LEMON", (3, 3), 12, 3), ("LEMON", (14, 5), 12, 3), ("APPLE", (2, 8), 20, 3), ("APPLE", (15, 0), 20, 3), ("APPLE", (14, 8), 14, 0), ("APPLE", (3, 0), 14, 0), ("BANANA", (12, 2), 6, 2), ("BANANA", (5, 6), 6, 2), ("BANANA", (11, 4), 3, 0), ("BANANA", (10, 4), 3, 0)]
TRACE	9865038	0	4	8	["MOVE 0 3 2"]	["PICK 1 BANANA"]	[(0, (3, 3), 1, 1, 1, 1, [0, 0, 0, 0, 0, 0])]	[(1, (11, 4), 1, 1, 1, 1, [0, 0, 0, 0, 0, 0])]	[4, 6, 6, 6, 5, 0]	[4, 6, 6, 4, 3, 0]	[22, 20]	20	[("PLUM", (12, 3), 12, 3), ("PLUM", (5, 5), 12, 3), ("PLUM", (3, 2), 12, 0), ("PLUM", (14, 6), 12, 0), ("PLUM", (15, 2), 12, 0), ("PLUM", (2, 6), 12, 0), ("LEMON", (9, 3), 12, 3), ("LEMON", (8, 5), 12, 3), ("LEMON", (4, 8), 12, 1), ("LEMON", (13, 0), 12, 1), ("LEMON", (3, 3), 12, 3), ("LEMON", (14, 5), 12, 3), ("APPLE", (2, 8), 20, 3), ("APPLE", (15, 0), 20, 3), ("APPLE", (14, 8), 14, 0), ("APPLE", (3, 0), 14, 0), ("BANANA", (12, 2), 6, 2), ("BANANA", (5, 6), 6, 2), ("BANANA", (11, 4), 3, 0), ("BANANA", (10, 4), 3, 0)]
TRACE	9865038	0	4	9	["WAIT"]	["MOVE 1 11 3"]	[(0, (3, 2), 1, 1, 1, 1, [0, 0, 0, 0, 0, 0])]	[(1, (11, 4), 1, 1, 1, 1, [0, 0, 0, 1, 0, 0])]	[4, 6, 6, 6, 5, 0]	[4, 6, 6, 3, 3, 0]	[22, 19]	20	[("PLUM", (12, 3), 12, 3), ("PLUM", (5, 5), 12, 3), ("PLUM", (3, 2), 12, 0), ("PLUM", (14, 6), 12, 0), ("PLUM", (15, 2), 12, 0), ("PLUM", (2, 6), 12, 0), ("LEMON", (9, 3), 12, 3), ("LEMON", (8, 5), 12, 3), ("LEMON", (4, 8), 12, 1), ("LEMON", (13, 0), 12, 1), ("LEMON", (3, 3), 12, 3), ("LEMON", (14, 5), 12, 3), ("APPLE", (2, 8), 20, 3), ("APPLE", (15, 0), 20, 3), ("APPLE", (14, 8), 14, 0), ("APPLE", (3, 0), 14, 0), ("BANANA", (12, 2), 6, 3), ("BANANA", (5, 6), 6, 3), ("BANANA", (11, 4), 3, 0), ("BANANA", (10, 4), 3, 0)]
TRACE	9865038	0	4	10	["WAIT"]	["PLANT 1 BANANA"]	[(0, (3, 2), 1, 1, 1, 1, [0, 0, 0, 0, 0, 0])]	[(1, (11, 3), 1, 1, 1, 1, [0, 0, 0, 1, 0, 0])]	[4, 6, 6, 6, 5, 0]	[4, 6, 6, 3, 3, 0]	[22, 19]	20	[("PLUM", (12, 3), 12, 3), ("PLUM", (5, 5), 12, 3), ("PLUM", (3, 2), 12, 0), ("PLUM", (14, 6), 12, 0), ("PLUM", (15, 2), 12, 1), ("PLUM", (2, 6), 12, 1), ("LEMON", (9, 3), 12, 3), ("LEMON", (8, 5), 12, 3), ("LEMON", (4, 8), 12, 1), ("LEMON", (13, 0), 12, 1), ("LEMON", (3, 3), 12, 3), ("LEMON", (14, 5), 12, 3), ("APPLE", (2, 8), 20, 3), ("APPLE", (15, 0), 20, 3), ("APPLE", (14, 8), 14, 0), ("APPLE", (3, 0), 14, 0), ("BANANA", (12, 2), 6, 3), ("BANANA", (5, 6), 6, 3), ("BANANA", (11, 4), 4, 0), ("BANANA", (10, 4), 3, 0)]
