map_seed	seat	opponent	baseline_score	baseline_opponent_score	baseline_margin	candidate_score	candidate_opponent_score	candidate_margin	delta	baseline_wood	candidate_wood	baseline_opponent_wood	candidate_opponent_wood	baseline_turn	candidate_turn	baseline_train_turn	candidate_train_turn	baseline_workers	candidate_workers	baseline_period2	candidate_period2	baseline_issues	candidate_issues	baseline_critical	candidate_critical	baseline_unclassified	candidate_unclassified
9866003	1	mybot	157	112	45	191	108	83	38	36	17	21	9	301	301	14	14	2	2	3	0	45	0	0	0	0	0
9866004	0	resident	225	223	2	224	224	0	-2	20	20	19	20	301	301	1	1	2	2	3	3	0	0	0	0	0	0
9866004	0	gold_adaptive	229	18	211	232	17	215	4	20	21	0	0	301	301	1	1	2	2	0	0	0	0	0	0	0	0
9866004	0	compact_gold	232	301	-69	230	281	-51	18	21	20	73	68	301	301	1	1	2	2	0	3	27	24	0	0	0	0
9866004	0	norx_native_three	237	57	180	237	62	175	-5	22	22	3	4	301	301	1	1	2	2	0	3	0	0	0	0	0	0
9866004	0	legend_balanced	236	73	163	236	74	162	-1	22	22	0	0	301	301	1	1	2	2	3	0	0	0	0	0	0	0
9866004	0	mybot	154	121	33	199	110	89	56	26	18	17	6	301	301	1	1	2	2	3	0	16	0	0	0	0	0
9866004	1	resident	223	225	-2	223	224	-1	1	19	19	20	20	301	301	1	1	2	2	3	0	0	0	0	0	0	0
9866004	1	gold_adaptive	225	18	207	229	17	212	5	19	20	0	0	301	301	1	1	2	2	3	0	4	1	0	0	0	0
9866004	1	compact_gold	232	285	-53	227	211	16	69	21	21	66	48	301	301	1	1	2	2	0	3	17	18	0	0	0	0
9866004	1	norx_native_three	221	56	165	224	162	62	-103	18	19	5	5	301	301	1	1	2	2	0	0	10	8	0	0	0	0
9866004	1	legend_balanced	232	75	157	232	68	164	7	21	21	0	0	301	301	1	1	2	2	3	0	0	0	0	0	0	0
9866004	1	mybot	144	145	-1	210	114	96	97	28	21	25	9	301	301	1	1	2	2	4	0	42	0	0	0	0	0
9866005	0	resident	48	48	0	100	100	0	0	11	25	11	25	301	186	13	13	2	2	237	0	0	0	0	0	0	0
9866005	0	gold_adaptive	116	41	75	116	37	79	4	29	29	8	7	217	196	13	13	2	2	3	0	40	15	0	0	0	0
9866005	0	compact_gold	120	68	52	116	64	52	0	30	29	14	13	207	192	13	13	2	2	3	3	20	11	0	0	0	0
9866005	0	norx_native_three	188	57	131	163	36	127	-4	46	40	2	0	301	301	13	13	2	2	3	3	1	36	0	0	0	0
9866005	0	legend_balanced	176	65	111	173	63	110	-1	43	42	6	9	301	301	13	13	2	2	3	3	6	14	0	0	0	0
9866005	0	mybot	172	114	58	152	86	66	8	43	38	25	18	301	291	13	13	2	2	4	4	32	7	0	0	0	0
9866005	1	resident	48	48	0	64	76	-12	-12	11	14	11	18	301	301	13	13	2	2	238	3	0	0	0	0	0	0
9866005	1	gold_adaptive	112	40	72	112	40	72	0	28	28	8	8	212	201	13	13	2	2	8	0	49	21	0	0	0	0
9866005	1	compact_gold	161	152	9	167	132	35	26	40	41	35	30	301	301	13	13	2	2	66	0	13	18	0	0	0	0
9866005	1	norx_native_three	144	30	114	148	43	105	-9	36	37	1	1	301	301	13	13	2	2	78	3	40	12	0	0	0	0
9866005	1	legend_balanced	180	52	128	167	56	111	-17	44	40	5	7	301	301	13	13	2	2	4	3	8	11	0	0	0	0
9866005	1	mybot	156	82	74	160	82	78	4	39	40	17	17	289	296	13	13	2	2	4	3	15	30	0	0	0	0
9866006	0	resident	108	108	0	108	112	-4	-4	27	27	27	28	194	211	1	1	2	2	11	3	0	1	0	0	0	0
9866006	0	gold_adaptive	144	38	106	144	44	100	-6	36	36	6	8	288	281	1	1	2	2	3	0	26	26	0	0	0	0
9866006	0	compact_gold	152	134	18	148	130	18	0	38	37	32	31	261	287	1	1	2	2	4	3	23	18	0	0	0	0
9866006	0	norx_native_three	160	53	107	163	31	132	25	39	39	5	1	301	301	1	1	2	2	5	3	1	78	0	0	0	0
9866006	0	legend_balanced	181	18	163	184	12	172	9	44	45	0	0	301	301	1	1	2	2	0	0	0	0	0	0	0	0
9866006	0	mybot	168	95	73	167	95	72	-1	41	41	21	21	301	301	1	1	2	2	4	3	15	13	0	0	0	0
9866006	1	resident	108	108	0	112	116	-4	-4	27	28	27	29	194	201	1	1	2	2	0	3	0	0	0	0	0	0
9866006	1	gold_adaptive	144	38	106	144	37	107	1	36	36	6	6	267	301	1	1	2	2	3	3	17	21	0	0	0	0
9866006	1	compact_gold	164	146	18	182	157	25	7	41	45	35	38	286	301	1	1	2	2	3	3	23	23	0	0	0	0
9866006	1	norx_native_three	156	44	112	157	48	109	-3	38	38	3	5	301	301	1	1	2	2	3	3	1	0	0	0	0	0
9866006	1	legend_balanced	163	26	137	180	21	159	22	40	44	0	0	301	301	1	1	2	2	3	0	0	0	0	0	0	0
9866006	1	mybot	163	104	59	161	89	72	13	40	39	23	20	301	301	1	1	2	2	4	0	24	22	0	0	0	0
9866007	0	resident	164	168	-4	176	168	8	12	41	44	42	42	180	187	16	16	2	2	3	3	0	0	0	0	0	0
9866007	0	gold_adaptive	304	213	91	348	305	43	-48	76	86	53	76	283	301	16	16	2	2	4	3	152	113	0	0	0	0
9866007	0	compact_gold	284	229	55	352	269	83	28	71	87	54	64	260	301	16	16	2	2	3	3	9	12	0	0	0	0
