TRACE	9865021	1	0	18	["MOVE 1 7 3"]	["MOVE 0 7 4"]	[(1, (7, 2), 1, 1, 1, 1, [0, 0, 0, 0, 0, 0])]	[(0, (7, 3), 1, 1, 1, 1, [1, 0, 0, 0, 0, 0])]	[8, 10, 5, 6, 10, 0]	[7, 10, 5, 6, 10, 0]	[28, 29]	16	[("PLUM", (8, 5), 12, 1), ("PLUM", (7, 2), 12, 0), ("PLUM", (13, 0), 12, 1), ("PLUM", (2, 7), 12, 1), ("PLUM", (9, 7), 10, 0), ("PLUM", (6, 0), 10, 0), ("LEMON", (10, 0), 12, 3), ("LEMON", (5, 7), 12, 3), ("LEMON", (7, 4), 12, 3), ("LEMON", (8, 3), 12, 3), ("APPLE", (14, 6), 20, 0), ("APPLE", (1, 1), 20, 0), ("BANANA", (0, 4), 6, 3), ("BANANA", (15, 3), 6, 3), ("BANANA", (14, 4), 6, 3), ("BANANA", (1, 3), 6, 3)]
TRACE	9865021	1	0	19	["MOVE 1 7 4"]	["DROP 0"]	[(1, (7, 3), 1, 1, 1, 1, [0, 0, 0, 0, 0, 0])]	[(0, (7, 4), 1, 1, 1, 1, [1, 0, 0, 0, 0, 0])]	[8, 10, 5, 6, 10, 0]	[7, 10, 5, 6, 10, 0]	[28, 29]	16	[("PLUM", (8, 5), 12, 1), ("PLUM", (7, 2), 12, 0), ("PLUM", (13, 0), 12, 2), ("PLUM", (2, 7), 12, 2), ("PLUM", (9, 7), 10, 0), ("PLUM", (6, 0), 10, 0), ("LEMON", (10, 0), 12, 3), ("LEMON", (5, 7), 12, 3), ("LEMON", (7, 4), 12, 3), ("LEMON", (8, 3), 12, 3), ("APPLE", (14, 6), 20, 0), ("APPLE", (1, 1), 20, 0), ("BANANA", (0, 4), 6, 3), ("BANANA", (15, 3), 6, 3), ("BANANA", (14, 4), 6, 3), ("BANANA", (1, 3), 6, 3)]
TRACE	9865021	1	0	20	["MOVE 1 8 4"]	["MOVE 0 8 4"]	[(1, (7, 4), 1, 1, 1, 1, [0, 0, 0, 0, 0, 0])]	[(0, (7, 4), 1, 1, 1, 1, [0, 0, 0, 0, 0, 0])]	[8, 10, 5, 6, 10, 0]	[8, 10, 5, 6, 10, 0]	[29, 29]	16	[("PLUM", (8, 5), 12, 1), ("PLUM", (7, 2), 12, 0), ("PLUM", (13, 0), 12, 2), ("PLUM", (2, 7), 12, 2), ("PLUM", (9, 7), 10, 0), ("PLUM", (6, 0), 10, 0), ("LEMON", (10, 0), 12, 3), ("LEMON", (5, 7), 12, 3), ("LEMON", (7, 4), 12, 3), ("LEMON", (8, 3), 12, 3), ("APPLE", (14, 6), 20, 0), ("APPLE", (1, 1), 20, 0), ("BANANA", (0, 4), 6, 3), ("BANANA", (15, 3), 6, 3), ("BANANA", (14, 4), 6, 3), ("BANANA", (1, 3), 6, 3)]
TRACE	9865021	1	0	21	["MOVE 1 8 5"]	["MOVE 0 8 5"]	[(1, (8, 4), 1, 1, 1, 1, [0, 0, 0, 0, 0, 0])]	[(0, (8, 4), 1, 1, 1, 1, [0, 0, 0, 0, 0, 0])]	[8, 10, 5, 6, 10, 0]	[8, 10, 5, 6, 10, 0]	[29, 29]	16	[("PLUM", (8, 5), 12, 1), ("PLUM", (7, 2), 12, 0), ("PLUM", (13, 0), 12, 2), ("PLUM", (2, 7), 12, 2), ("PLUM", (9, 7), 10, 0), ("PLUM", (6, 0), 10, 0), ("LEMON", (10, 0), 12, 3), ("LEMON", (5, 7), 12, 3), ("LEMON", (7, 4), 12, 3), ("LEMON", (8, 3), 12, 3), ("APPLE", (14, 6), 20, 0), ("APPLE", (1, 1), 20, 0), ("BANANA", (0, 4), 6, 3), ("BANANA", (15, 3), 6, 3), ("BANANA", (14, 4), 6, 3), ("BANANA", (1, 3), 6, 3)]
TRACE	9865021	1	0	22	["HARVEST 1"]	["HARVEST 0"]	[(1, (8, 5), 1, 1, 1, 1, [0, 0, 0, 0, 0, 0])]	[(0, (8, 5), 1, 1, 1, 1, [0, 0, 0, 0, 0, 0])]	[8, 10, 5, 6, 10, 0]	[8, 10, 5, 6, 10, 0]	[29, 29]	16	[("PLUM", (8, 5), 12, 1), ("PLUM", (7, 2), 12, 0), ("PLUM", (13, 0), 12, 2), ("PLUM", (2, 7), 12, 2), ("PLUM", (9, 7), 12, 0), ("PLUM", (6, 0), 12, 0), ("LEMON", (10, 0), 12, 3), ("LEMON", (5, 7), 12, 3), ("LEMON", (7, 4), 12, 3), ("LEMON", (8, 3), 12, 3), ("APPLE", (14, 6), 20, 0), ("APPLE", (1, 1), 20, 0), ("BANANA", (0, 4), 6, 3), ("BANANA", (15, 3), 6, 3), ("BANANA", (14, 4), 6, 3), ("BANANA", (1, 3), 6, 3)]
TRACE	9865021	1	0	23	["MOVE 1 8 4"]	["DROP 0"]	[(1, (8, 5), 1, 1, 1, 1, [1, 0, 0, 0, 0, 0])]	[(0, (8, 5), 1, 1, 1, 1, [1, 0, 0, 0, 0, 0])]	[8, 10, 5, 6, 10, 0]	[8, 10, 5, 6, 10, 0]	[29, 29]	16	[("PLUM", (8, 5), 12, 0), ("PLUM", (7, 2), 12, 0), ("PLUM", (13, 0), 12, 2), ("PLUM", (2, 7), 12, 2), ("PLUM", (9, 7), 12, 0), ("PLUM", (6, 0), 12, 0), ("LEMON", (10, 0), 12, 3), ("LEMON", (5, 7), 12, 3), ("LEMON", (7, 4), 12, 3), ("LEMON", (8, 3), 12, 3), ("APPLE", (14, 6), 20, 0), ("APPLE", (1, 1), 20, 0), ("BANANA", (0, 4), 6, 3), ("BANANA", (15, 3), 6, 3), ("BANANA", (14, 4), 6, 3), ("BANANA", (1, 3), 6, 3)]
TRACE	9865021	1	0	24	["MOVE 1 8 3"]	["HARVEST 0"]	[(1, (8, 4), 1, 1, 1, 1, [1, 0, 0, 0, 0, 0])]	[(0, (8, 5), 1, 1, 1, 1, [0, 0, 0, 0, 0, 0])]	[8, 10, 5, 6, 10, 0]	[9, 10, 5, 6, 10, 0]	[30, 29]	16	[("PLUM", (8, 5), 12, 1), ("PLUM", (7, 2), 12, 1), ("PLUM", (13, 0), 12, 2), ("PLUM", (2, 7), 12, 2), ("PLUM", (9, 7), 12, 0), ("PLUM", (6, 0), 12, 0), ("LEMON", (10, 0), 12, 3), ("LEMON", (5, 7), 12, 3), ("LEMON", (7, 4), 12, 3), ("LEMON", (8, 3), 12, 3), ("APPLE", (14, 6), 20, 1), ("APPLE", (1, 1), 20, 1), ("BANANA", (0, 4), 6, 3), ("BANANA", (15, 3), 6, 3), ("BANANA", (14, 4), 6, 3), ("BANANA", (1, 3), 6, 3)]
TRACE	9865021	1	0	25	["DROP 1"]	["DROP 0"]	[(1, (8, 3), 1, 1, 1, 1, [1, 0, 0, 0, 0, 0])]	[(0, (8, 5), 1, 1, 1, 1, [1, 0, 0, 0, 0, 0])]	[8, 10, 5, 6, 10, 0]	[9, 10, 5, 6, 10, 0]	[30, 29]	16	[("PLUM", (8, 5), 12, 0), ("PLUM", (7, 2), 12, 1), ("PLUM", (13, 0), 12, 2), ("PLUM", (2, 7), 12, 2), ("PLUM", (9, 7), 12, 0), ("PLUM", (6, 0), 12, 0), ("LEMON", (10, 0), 12, 3), ("LEMON", (5, 7), 12, 3), ("LEMON", (7, 4), 12, 3), ("LEMON", (8, 3), 12, 3), ("APPLE", (14, 6), 20, 1), ("APPLE", (1, 1), 20, 1), ("BANANA", (0, 4), 6, 3), ("BANANA", (15, 3), 6, 3), ("BANANA", (14, 4), 6, 3), ("BANANA", (1, 3), 6, 3)]
TRACE	9865021	1	0	26	["MOVE 1 7 3"]	["TRAIN 3 3 0 3", "MOVE 0 8 4"]	[(1, (8, 3), 1, 1, 1, 1, [0, 0, 0, 0, 0, 0])]	[(0, (8, 5), 1, 1, 1, 1, [0, 0, 0, 0, 0, 0])]	[9, 10, 5, 6, 10, 0]	[10, 10, 5, 6, 10, 0]	[31, 30]	16	[("PLUM", (8, 5), 12, 0), ("PLUM", (7, 2), 12, 1), ("PLUM", (13, 0), 12, 2), ("PLUM", (2, 7), 12, 2), ("PLUM", (9, 7), 12, 0), ("PLUM", (6, 0), 12, 0), ("LEMON", (10, 0), 12, 3), ("LEMON", (5, 7), 12, 3), ("LEMON", (7, 4), 12, 3), ("LEMON", (8, 3), 12, 3), ("APPLE", (14, 6), 20, 1), ("APPLE", (1, 1), 20, 1), ("BANANA", (0, 4), 6, 3), ("BANANA", (15, 3), 6, 3), ("BANANA", (14, 4), 6, 3), ("BANANA", (1, 3), 6, 3)]
TRACE	9865021	1	0	27	["MOVE 1 7 2"]	["MOVE 0 8 3", "MOVE 2 7 4"]	[(1, (7, 3), 1, 1, 1, 1, [0, 0, 0, 0, 0, 0])]	[(0, (8, 4), 1, 1, 1, 1, [0, 0, 0, 0, 0, 0]), (2, (7, 5), 3, 3, 0, 3, [0, 0, 0, 0, 0, 0])]	[9, 10, 5, 6, 10, 0]	[0, 0, 4, 6, 0, 0]	[10, 30]	16	[("PLUM", (8, 5), 12, 0), ("PLUM", (7, 2), 12, 1), ("PLUM", (13, 0), 12, 3), ("PLUM", (2, 7), 12, 3), ("PLUM", (9, 7), 12, 0), ("PLUM", (6, 0), 12, 0), ("LEMON", (10, 0), 12, 3), ("LEMON", (5, 7), 12, 3), ("LEMON", (7, 4), 12, 3), ("LEMON", (8, 3), 12, 3), ("APPLE", (14, 6), 20, 1), ("APPLE", (1, 1), 20, 1), ("BANANA", (0, 4), 6, 3), ("BANANA", (15, 3), 6, 3), ("BANANA", (14, 4), 6, 3), ("BANANA", (1, 3), 6, 3)]
