TRACE	9865036	0	4	14	["WAIT", "MOVE 2 9 2"]	["PICK 1 LEMON"]	[(0, (6, 8), 1, 1, 1, 1, [0, 0, 0, 0, 0, 0]), (2, (9, 3), 1, 3, 0, 1, [0, 0, 0, 0, 0, 0])]	[(1, (12, 0), 1, 1, 1, 1, [0, 0, 0, 0, 0, 0])]	[1, 0, 4, 3, 1, 0]	[3, 8, 6, 0, 3, 0]	[8, 17]	23
TRACE	9865036	0	4	15	["WAIT", "MOVE 2 9 1"]	["MOVE 1 13 1"]	[(0, (6, 8), 1, 1, 1, 1, [0, 0, 0, 0, 0, 0]), (2, (9, 2), 1, 3, 0, 1, [0, 0, 0, 0, 0, 0])]	[(1, (12, 0), 1, 1, 1, 1, [0, 1, 0, 0, 0, 0])]	[1, 0, 4, 3, 1, 0]	[3, 7, 6, 0, 3, 0]	[8, 16]	23
TRACE	9865036	0	4	16	["WAIT", "MOVE 2 9 0"]	["MOVE 1 13 1"]	[(0, (6, 8), 1, 1, 1, 1, [0, 0, 0, 0, 0, 0]), (2, (9, 1), 1, 3, 0, 1, [0, 0, 0, 0, 0, 0])]	[(1, (13, 0), 1, 1, 1, 1, [0, 1, 0, 0, 0, 0])]	[1, 0, 4, 3, 1, 0]	[3, 7, 6, 0, 3, 0]	[8, 16]	23
TRACE	9865036	0	4	17	["WAIT", "MOVE 2 10 0"]	["PLANT 1 LEMON"]	[(0, (6, 8), 1, 1, 1, 1, [0, 0, 0, 0, 0, 0]), (2, (9, 0), 1, 3, 0, 1, [0, 0, 0, 0, 0, 0])]	[(1, (13, 1), 1, 1, 1, 1, [0, 1, 0, 0, 0, 0])]	[1, 0, 4, 3, 1, 0]	[3, 7, 6, 0, 3, 0]	[8, 16]	23
TRACE	9865036	0	4	18	["WAIT", "MOVE 2 11 0"]	["PICK 1 LEMON"]	[(0, (6, 8), 1, 1, 1, 1, [0, 0, 0, 0, 0, 0]), (2, (10, 0), 1, 3, 0, 1, [0, 0, 0, 0, 0, 0])]	[(1, (13, 1), 1, 1, 1, 1, [0, 0, 0, 0, 0, 0])]	[1, 0, 4, 3, 1, 0]	[3, 7, 6, 0, 3, 0]	[8, 16]	24
TRACE	9865036	0	4	19	["WAIT", "MOVE 2 12 0"]	["MOVE 1 13 2"]	[(0, (6, 8), 1, 1, 1, 1, [0, 0, 0, 0, 0, 0]), (2, (11, 0), 1, 3, 0, 1, [0, 0, 0, 0, 0, 0])]	[(1, (13, 1), 1, 1, 1, 1, [0, 1, 0, 0, 0, 0])]	[1, 0, 4, 3, 1, 0]	[3, 6, 6, 0, 3, 0]	[8, 15]	24
TRACE	9865036	0	4	20	["WAIT", "CHOP 2"]	["PLANT 1 LEMON"]	[(0, (6, 8), 1, 1, 1, 1, [0, 0, 0, 0, 0, 0]), (2, (12, 0), 1, 3, 0, 1, [0, 0, 0, 0, 0, 0])]	[(1, (13, 2), 1, 1, 1, 1, [0, 1, 0, 0, 0, 0])]	[1, 0, 4, 3, 1, 0]	[3, 6, 6, 0, 3, 0]	[8, 15]	24
TRACE	9865036	0	4	21	["HARVEST 0", "MOVE 2 13 0"]	["MOVE 1 13 0"]	[(0, (6, 8), 1, 1, 1, 1, [0, 0, 0, 0, 0, 0]), (2, (12, 0), 1, 3, 0, 1, [0, 0, 0, 0, 0, 0])]	[(1, (13, 2), 1, 1, 1, 1, [0, 0, 0, 0, 0, 0])]	[1, 0, 4, 3, 1, 0]	[3, 6, 6, 0, 3, 0]	[8, 15]	25
TRACE	9865036	0	4	22	["DROP 0", "MOVE 2 12 0"]	["PICK 1 LEMON"]	[(0, (6, 8), 1, 1, 1, 1, [0, 0, 1, 0, 0, 0]), (2, (13, 0), 1, 3, 0, 1, [0, 0, 0, 0, 0, 0])]	[(1, (13, 1), 1, 1, 1, 1, [0, 0, 0, 0, 0, 0])]	[1, 0, 4, 3, 1, 0]	[3, 6, 6, 0, 3, 0]	[8, 15]	25
TRACE	9865036	0	4	23	["HARVEST 0", "CHOP 2"]	["MOVE 1 12 2"]	[(0, (6, 8), 1, 1, 1, 1, [0, 0, 0, 0, 0, 0]), (2, (12, 0), 1, 3, 0, 1, [0, 0, 0, 0, 0, 0])]	[(1, (13, 1), 1, 1, 1, 1, [0, 1, 0, 0, 0, 0])]	[1, 0, 5, 3, 1, 0]	[3, 5, 6, 0, 3, 0]	[9, 14]	25
TRACE	9865036	0	4	24	["DROP 0", "MOVE 2 13 0"]	["MOVE 1 12 2"]	[(0, (6, 8), 1, 1, 1, 1, [0, 0, 1, 0, 0, 0]), (2, (12, 0), 1, 3, 0, 1, [0, 0, 0, 0, 0, 0])]	[(1, (13, 2), 1, 1, 1, 1, [0, 1, 0, 0, 0, 0])]	[1, 0, 5, 3, 1, 0]	[3, 5, 6, 0, 3, 0]	[9, 14]	25
TRACE	9865036	0	4	25	["HARVEST 0", "MOVE 2 13 1"]	["PLANT 1 LEMON"]	[(0, (6, 8), 1, 1, 1, 1, [0, 0, 0, 0, 0, 0]), (2, (13, 0), 1, 3, 0, 1, [0, 0, 0, 0, 0, 0])]	[(1, (12, 2), 1, 1, 1, 1, [0, 1, 0, 0, 0, 0])]	[1, 0, 6, 3, 1, 0]	[3, 5, 6, 0, 3, 0]	[10, 14]	25
TRACE	9865036	0	4	26	["DROP 0", "CHOP 2"]	["MOVE 1 13 0"]	[(0, (6, 8), 1, 1, 1, 1, [0, 0, 1, 0, 0, 0]), (2, (13, 1), 1, 3, 0, 1, [0, 0, 0, 0, 0, 0])]	[(1, (12, 2), 1, 1, 1, 1, [0, 0, 0, 0, 0, 0])]	[1, 0, 6, 3, 1, 0]	[3, 5, 6, 0, 3, 0]	[10, 14]	26
TRACE	9865036	0	4	27	["HARVEST 0", "CHOP 2"]	["MOVE 1 13 0"]	[(0, (6, 8), 1, 1, 1, 1, [0, 0, 0, 0, 0, 0]), (2, (13, 1), 1, 3, 0, 1, [0, 0, 0, 0, 0, 0])]	[(1, (13, 2), 1, 1, 1, 1, [0, 0, 0, 0, 0, 0])]	[1, 0, 7, 3, 1, 0]	[3, 5, 6, 0, 3, 0]	[11, 14]	26
TRACE	9865036	0	4	28	["DROP 0", "CHOP 2"]	["MOVE 1 13 0"]	[(0, (6, 8), 1, 1, 1, 1, [0, 0, 1, 0, 0, 0]), (2, (13, 1), 1, 3, 0, 1, [0, 0, 0, 0, 0, 0])]	[(1, (13, 1), 1, 1, 1, 1, [0, 0, 0, 0, 0, 0])]	[1, 0, 7, 3, 1, 0]	[3, 5, 6, 0, 3, 0]	[11, 14]	26
TRACE	9865036	0	4	29	["HARVEST 0", "CHOP 2"]	["HARVEST 1"]	[(0, (6, 8), 1, 1, 1, 1, [0, 0, 0, 0, 0, 0]), (2, (13, 1), 1, 3, 0, 1, [0, 0, 0, 0, 0, 0])]	[(1, (13, 0), 1, 1, 1, 1, [0, 0, 0, 0, 0, 0])]	[1, 0, 8, 3, 1, 0]	[3, 5, 6, 0, 3, 0]	[12, 14]	26
TRACE	9865036	0	4	30	["DROP 0", "CHOP 2"]	["MOVE 1 12 0"]	[(0, (6, 8), 1, 1, 1, 1, [0, 0, 1, 0, 0, 0]), (2, (13, 1), 1, 3, 0, 1, [0, 0, 0, 0, 0, 0])]	[(1, (13, 0), 1, 1, 1, 1, [1, 0, 0, 0, 0, 0])]	[1, 0, 8, 3, 1, 0]	[3, 5, 6, 0, 3, 0]	[12, 14]	26
TRACE	9865036	0	4	31	["HARVEST 0", "CHOP 2"]	["DROP 1"]	[(0, (6, 8), 1, 1, 1, 1, [0, 0, 0, 0, 0, 0]), (2, (13, 1), 1, 3, 0, 1, [0, 0, 0, 0, 0, 0])]	[(1, (12, 0), 1, 1, 1, 1, [1, 0, 0, 0, 0, 0])]	[1, 0, 9, 3, 1, 0]	[3, 5, 6, 0, 3, 0]	[13, 14]	26
TRACE	9865036	0	4	32	["DROP 0", "CHOP 2"]	["MOVE 1 13 0"]	[(0, (6, 8), 1, 1, 1, 1, [0, 0, 1, 0, 0, 0]), (2, (13, 1), 1, 3, 0, 1, [0, 0, 0, 0, 0, 0])]	[(1, (12, 0), 1, 1, 1, 1, [0, 0, 0, 0, 0, 0])]	[1, 0, 9, 3, 1, 0]	[4, 5, 6, 0, 3, 0]	[13, 15]	26
TRACE	9865036	0	4	33	["HARVEST 0", "CHOP 2"]	["HARVEST 1"]	[(0, (6, 8), 1, 1, 1, 1, [0, 0, 0, 0, 0, 0]), (2, (13, 1), 1, 3, 0, 1, [0, 0, 0, 0, 0, 0])]	[(1, (13, 0), 1, 1, 1, 1, [0, 0, 0, 0, 0, 0])]	[1, 0, 10, 3, 1, 0]	[4, 5, 6, 0, 3, 0]	[14, 15]	26
TRACE	9865036	0	4	34	["DROP 0", "CHOP 2"]	["MOVE 1 12 0"]	[(0, (6, 8), 1, 1, 1, 1, [0, 0, 1, 0, 0, 0]), (2, (13, 1), 1, 3, 0, 1, [0, 0, 0, 0, 0, 0])]	[(1, (13, 0), 1, 1, 1, 1, [1, 0, 0, 0, 0, 0])]	[1, 0, 10, 3, 1, 0]	[4, 5, 6, 0, 3, 0]	[14, 15]	26
TRACE	9865036	0	4	35	["HARVEST 0", "CHOP 2"]	["DROP 1"]	[(0, (6, 8), 1, 1, 1, 1, [0, 0, 0, 0, 0, 0]), (2, (13, 1), 1, 3, 0, 1, [0, 0, 0, 0, 0, 0])]	[(1, (12, 0), 1, 1, 1, 1, [1, 0, 0, 0, 0, 0])]	[1, 0, 11, 3, 1, 0]	[4, 5, 6, 0, 3, 0]	[15, 15]	26
TRACE	9865036	0	4	36	["DROP 0", "CHOP 2"]	["MOVE 1 13 0", "TRAIN 2 2 1 1"]	[(0, (6, 8), 1, 1, 1, 1, [0, 0, 1, 0, 0, 0]), (2, (13, 1), 1, 3, 0, 1, [0, 0, 0, 0, 0, 0])]	[(1, (12, 0), 1, 1, 1, 1, [0, 0, 0, 0, 0, 0])]	[1, 0, 11, 3, 1, 0]	[5, 5, 6, 0, 3, 0]	[15, 16]	26
TRACE	9865036	0	4	37	["HARVEST 0", "CHOP 2"]	["HARVEST 1", "MOVE 3 13 1"]	[(0, (6, 8), 1, 1, 1, 1, [0, 0, 0, 0, 0, 0]), (2, (13, 1), 1, 3, 0, 1, [0, 0, 0, 0, 0, 0])]	[(1, (13, 0), 1, 1, 1, 1, [0, 0, 0, 0, 0, 0]), (3, (12, 1), 2, 2, 1, 1, [0, 0, 0, 0, 0, 0])]	[1, 0, 12, 3, 1, 0]	[0, 0, 4, 0, 1, 0]	[16, 4]	26
TRACE	9865036	0	4	38	["DROP 0", "MOVE 2 13 2"]	["MOVE 1 12 0", "PICK 3 APPLE"]	[(0, (6, 8), 1, 1, 1, 1, [0, 0, 1, 0, 0, 0]), (2, (13, 1), 1, 3, 0, 1, [0, 0, 0, 0, 0, 3])]	[(1, (13, 0), 1, 1, 1, 1, [1, 0, 0, 0, 0, 0]), (3, (13, 1), 2, 2, 1, 1, [0, 0, 0, 0, 0, 0])]	[1, 0, 12, 3, 1, 0]	[0, 0, 4, 0, 1, 0]	[16, 4]	25
TRACE	9865036	0	4	39	["HARVEST 0", "MOVE 2 12 2"]	["DROP 1", "PLANT 3 APPLE"]	[(0, (6, 8), 1, 1, 1, 1, [0, 0, 0, 0, 0, 0]), (2, (13, 2), 1, 3, 0, 1, [0, 0, 0, 0, 0, 3])]	[(1, (12, 0), 1, 1, 1, 1, [1, 0, 0, 0, 0, 0]), (3, (13, 1), 2, 2, 1, 1, [0, 0, 1, 0, 0, 0])]	[1, 0, 13, 3, 1, 0]	[0, 0, 3, 0, 1, 0]	[17, 3]	25
TRACE	9865036	0	4	40	["DROP 0", "MOVE 2 11 2"]	["MOVE 1 13 2", "MOVE 3 13 0"]	[(0, (6, 8), 1, 1, 1, 1, [0, 0, 1, 0, 0, 0]), (2, (12, 2), 1, 3, 0, 1, [0, 0, 0, 0, 0, 3])]	[(1, (12, 0), 1, 1, 1, 1, [0, 0, 0, 0, 0, 0]), (3, (13, 1), 2, 2, 1, 1, [0, 0, 0, 0, 0, 0])]	[1, 0, 13, 3, 1, 0]	[1, 0, 3, 0, 1, 0]	[17, 4]	26
TRACE	9865036	0	4	41	["HARVEST 0", "MOVE 2 10 2"]	["MOVE 1 13 2", "HARVEST 3"]	[(0, (6, 8), 1, 1, 1, 1, [0, 0, 0, 0, 0, 0]), (2, (11, 2), 1, 3, 0, 1, [0, 0, 0, 0, 0, 3])]	[(1, (12, 0), 1, 1, 1, 1, [0, 0, 0, 0, 0, 0]), (3, (13, 0), 2, 2, 1, 1, [0, 0, 0, 0, 0, 0])]	[1, 0, 14, 3, 1, 0]	[1, 0, 3, 0, 1, 0]	[18, 4]	26
TRACE	9865036	0	4	42	["DROP 0", "MOVE 2 9 2"]	["MOVE 1 13 2", "MOVE 3 12 0"]	[(0, (6, 8), 1, 1, 1, 1, [0, 0, 1, 0, 0, 0]), (2, (10, 2), 1, 3, 0, 1, [0, 0, 0, 0, 0, 3])]	[(1, (12, 0), 1, 1, 1, 1, [0, 0, 0, 0, 0, 0]), (3, (13, 0), 2, 2, 1, 1, [1, 0, 0, 0, 0, 0])]	[1, 0, 14, 3, 1, 0]	[1, 0, 3, 0, 1, 0]	[18, 4]	26
TRACE	9865036	0	4	43	["HARVEST 0", "MOVE 2 8 2"]	["HARVEST 1", "DROP 3"]	[(0, (6, 8), 1, 1, 1, 1, [0, 0, 0, 0, 0, 0]), (2, (9, 2), 1, 3, 0, 1, [0, 0, 0, 0, 0, 3])]	[(1, (13, 0), 1, 1, 1, 1, [0, 0, 0, 0, 0, 0]), (3, (12, 0), 2, 2, 1, 1, [1, 0, 0, 0, 0, 0])]	[1, 0, 15, 3, 1, 0]	[1, 0, 3, 0, 1, 0]	[19, 4]	26
TRACE	9865036	0	4	44	["DROP 0", "MOVE 2 8 3"]	["MOVE 1 12 0", "MOVE 3 11 5"]	[(0, (6, 8), 1, 1, 1, 1, [0, 0, 1, 0, 0, 0]), (2, (8, 2), 1, 3, 0, 1, [0, 0, 0, 0, 0, 3])]	[(1, (13, 0), 1, 1, 1, 1, [1, 0, 0, 0, 0, 0]), (3, (12, 0), 2, 2, 1, 1, [0, 0, 0, 0, 0, 0])]	[1, 0, 15, 3, 1, 0]	[2, 0, 3, 0, 1, 0]	[19, 5]	26
TRACE	9865036	0	4	45	["HARVEST 0", "MOVE 2 8 4"]	["DROP 1", "HARVEST 3"]	[(0, (6, 8), 1, 1, 1, 1, [0, 0, 0, 0, 0, 0]), (2, (8, 3), 1, 3, 0, 1, [0, 0, 0, 0, 0, 3])]	[(1, (12, 0), 1, 1, 1, 1, [1, 0, 0, 0, 0, 0]), (3, (11, 1), 2, 2, 1, 1, [0, 0, 0, 0, 0, 0])]	[1, 0, 16, 3, 1, 0]	[2, 0, 3, 0, 1, 0]	[20, 5]	26
TRACE	9865036	0	4	46	["DROP 0", "MOVE 2 8 5"]	["HARVEST 1", "DROP 3"]	[(0, (6, 8), 1, 1, 1, 1, [0, 0, 1, 0, 0, 0]), (2, (8, 4), 1, 3, 0, 1, [0, 0, 0, 0, 0, 3])]	[(1, (12, 0), 1, 1, 1, 1, [0, 0, 0, 0, 0, 0]), (3, (11, 1), 2, 2, 1, 1, [0, 0, 0, 1, 0, 0])]	[1, 0, 16, 3, 1, 0]	[3, 0, 3, 0, 1, 0]	[20, 6]	26
TRACE	9865036	0	4	47	["HARVEST 0", "MOVE 2 8 6"]	["DROP 1", "HARVEST 3"]	[(0, (6, 8), 1, 1, 1, 1, [0, 0, 0, 0, 0, 0]), (2, (8, 5), 1, 3, 0, 1, [0, 0, 0, 0, 0, 3])]	[(1, (12, 0), 1, 1, 1, 1, [0, 1, 0, 0, 0, 0]), (3, (11, 1), 2, 2, 1, 1, [0, 0, 0, 0, 0, 0])]	[1, 0, 17, 3, 1, 0]	[3, 0, 3, 1, 1, 0]	[21, 7]	26
TRACE	9865036	0	4	48	["DROP 0", "MOVE 2 8 7"]	["MOVE 1 13 2", "DROP 3"]	[(0, (6, 8), 1, 1, 1, 1, [0, 0, 1, 0, 0, 0]), (2, (8, 6), 1, 3, 0, 1, [0, 0, 0, 0, 0, 3])]	[(1, (12, 0), 1, 1, 1, 1, [0, 0, 0, 0, 0, 0]), (3, (11, 1), 2, 2, 1, 1, [0, 0, 0, 1, 0, 0])]	[1, 0, 17, 3, 1, 0]	[3, 1, 3, 1, 1, 0]	[21, 8]	26
TRACE	9865036	0	4	49	["HARVEST 0", "MOVE 2 8 8"]	["HARVEST 1", "HARVEST 3"]	[(0, (6, 8), 1, 1, 1, 1, [0, 0, 0, 0, 0, 0]), (2, (8, 7), 1, 3, 0, 1, [0, 0, 0, 0, 0, 3])]	[(1, (13, 0), 1, 1, 1, 1, [0, 0, 0, 0, 0, 0]), (3, (11, 1), 2, 2, 1, 1, [0, 0, 0, 0, 0, 0])]	[1, 0, 18, 3, 1, 0]	[3, 1, 3, 2, 1, 0]	[22, 9]	26
TRACE	9865036	0	4	50	["DROP 0", "DROP 2"]	["MOVE 1 12 0", "DROP 3"]	[(0, (6, 8), 1, 1, 1, 1, [0, 0, 1, 0, 0, 0]), (2, (8, 8), 1, 3, 0, 1, [0, 0, 0, 0, 0, 3])]	[(1, (13, 0), 1, 1, 1, 1, [1, 0, 0, 0, 0, 0]), (3, (11, 1), 2, 2, 1, 1, [0, 0, 0, 1, 0, 0])]	[1, 0, 18, 3, 1, 0]	[3, 1, 3, 2, 1, 0]	[22, 9]	26
TRACE	9865036	0	4	51	["HARVEST 0", "MOVE 2 8 7"]	["DROP 1", "HARVEST 3"]	[(0, (6, 8), 1, 1, 1, 1, [0, 0, 0, 0, 0, 0]), (2, (8, 8), 1, 3, 0, 1, [0, 0, 0, 0, 0, 0])]	[(1, (12, 0), 1, 1, 1, 1, [1, 0, 0, 0, 0, 0]), (3, (11, 1), 2, 2, 1, 1, [0, 0, 0, 0, 0, 0])]	[1, 0, 19, 3, 1, 3]	[3, 1, 3, 3, 1, 0]	[35, 10]	26
TRACE	9865036	0	4	52	["DROP 0", "MOVE 2 8 6"]	["MOVE 1 13 2", "DROP 3"]	[(0, (6, 8), 1, 1, 1, 1, [0, 0, 1, 0, 0, 0]), (2, (8, 7), 1, 3, 0, 1, [0, 0, 0, 0, 0, 0])]	[(1, (12, 0), 1, 1, 1, 1, [0, 0, 0, 0, 0, 0]), (3, (11, 1), 2, 2, 1, 1, [0, 0, 0, 1, 0, 0])]	[1, 0, 19, 3, 1, 3]	[4, 1, 3, 3, 1, 0]	[35, 11]	26
TRACE	9865036	0	4	53	["HARVEST 0", "MOVE 2 8 5"]	["HARVEST 1", "HARVEST 3"]	[(0, (6, 8), 1, 1, 1, 1, [0, 0, 0, 0, 0, 0]), (2, (8, 6), 1, 3, 0, 1, [0, 0, 0, 0, 0, 0])]	[(1, (13, 0), 1, 1, 1, 1, [0, 0, 0, 0, 0, 0]), (3, (11, 1), 2, 2, 1, 1, [0, 0, 0, 0, 0, 0])]	[1, 0, 20, 3, 1, 3]	[4, 1, 3, 4, 1, 0]	[36, 12]	26
TRACE	9865036	0	4	54	["DROP 0", "MOVE 2 8 4"]	["MOVE 1 12 0", "DROP 3"]	[(0, (6, 8), 1, 1, 1, 1, [0, 0, 1, 0, 0, 0]), (2, (8, 5), 1, 3, 0, 1, [0, 0, 0, 0, 0, 0])]	[(1, (13, 0), 1, 1, 1, 1, [1, 0, 0, 0, 0, 0]), (3, (11, 1), 2, 2, 1, 1, [0, 0, 0, 1, 0, 0])]	[1, 0, 20, 3, 1, 3]	[4, 1, 3, 4, 1, 0]	[36, 12]	26
TRACE	9865036	0	4	55	["HARVEST 0", "MOVE 2 8 3"]	["DROP 1", "MOVE 3 11 5"]	[(0, (6, 8), 1, 1, 1, 1, [0, 0, 0, 0, 0, 0]), (2, (8, 4), 1, 3, 0, 1, [0, 0, 0, 0, 0, 0])]	[(1, (12, 0), 1, 1, 1, 1, [1, 0, 0, 0, 0, 0]), (3, (11, 1), 2, 2, 1, 1, [0, 0, 0, 0, 0, 0])]	[1, 0, 21, 3, 1, 3]	[4, 1, 3, 5, 1, 0]	[37, 13]	26
TRACE	9865036	0	4	56	["DROP 0", "MOVE 2 8 2"]	["HARVEST 1", "MOVE 3 11 5"]	[(0, (6, 8), 1, 1, 1, 1, [0, 0, 1, 0, 0, 0]), (2, (8, 3), 1, 3, 0, 1, [0, 0, 0, 0, 0, 0])]	[(1, (12, 0), 1, 1, 1, 1, [0, 0, 0, 0, 0, 0]), (3, (11, 3), 2, 2, 1, 1, [0, 0, 0, 0, 0, 0])]	[1, 0, 21, 3, 1, 3]	[5, 1, 3, 5, 1, 0]	[37, 14]	26
TRACE	9865036	0	4	57	["HARVEST 0", "MOVE 2 9 2"]	["DROP 1", "MINE 3"]	[(0, (6, 8), 1, 1, 1, 1, [0, 0, 0, 0, 0, 0]), (2, (8, 2), 1, 3, 0, 1, [0, 0, 0, 0, 0, 0])]	[(1, (12, 0), 1, 1, 1, 1, [0, 1, 0, 0, 0, 0]), (3, (11, 5), 2, 2, 1, 1, [0, 0, 0, 0, 0, 0])]	[1, 0, 22, 3, 1, 3]	[5, 1, 3, 5, 1, 0]	[38, 14]	26
TRACE	9865036	0	4	58	["DROP 0", "MOVE 2 10 2"]	["MOVE 1 11 5", "MOVE 3 11 1"]	[(0, (6, 8), 1, 1, 1, 1, [0, 0, 1, 0, 0, 0]), (2, (9, 2), 1, 3, 0, 1, [0, 0, 0, 0, 0, 0])]	[(1, (12, 0), 1, 1, 1, 1, [0, 0, 0, 0, 0, 0]), (3, (11, 5), 2, 2, 1, 1, [0, 0, 0, 0, 1, 0])]	[1, 0, 22, 3, 1, 3]	[5, 2, 3, 5, 1, 0]	[38, 15]	26
TRACE	9865036	0	4	59	["HARVEST 0", "MOVE 2 11 2"]	["HARVEST 1", "MOVE 3 11 1"]	[(0, (6, 8), 1, 1, 1, 1, [0, 0, 0, 0, 0, 0]), (2, (10, 2), 1, 3, 0, 1, [0, 0, 0, 0, 0, 0])]	[(1, (11, 0), 1, 1, 1, 1, [0, 0, 0, 0, 0, 0]), (3, (11, 3), 2, 2, 1, 1, [0, 0, 0, 0, 1, 0])]	[1, 0, 23, 3, 1, 3]	[5, 2, 3, 5, 1, 0]	[39, 15]	26
