game,opp_id,won,my_score,opp_score,t,total,ours,opp,uncertain,dead,created_exposed,own_half_exposed,cfg_margin,cfg_future_seed,cfg_created_near_tent_r,cfg_farm_r,raw
895549929,6480824,False,244.0,288.0,185,282,38,244,0,0,0,39,3,1,2,2,data/boss5_games/6480824/game_895549929.raw
895549929,6480824,False,244.0,288.0,190,289,0,239,50,0,0,77,3,1,2,2,data/boss5_games/6480824/game_895549929.raw
895549929,6480824,False,244.0,288.0,195,289,0,247,42,0,4,81,3,1,2,2,data/boss5_games/6480824/game_895549929.raw
895549929,6480824,False,244.0,288.0,200,290,0,252,38,0,0,77,3,1,2,2,data/boss5_games/6480824/game_895549929.raw
895549929,6480824,False,244.0,288.0,205,289,0,220,69,0,0,77,3,1,2,2,data/boss5_games/6480824/game_895549929.raw
895549929,6480824,False,244.0,288.0,210,286,0,248,38,0,0,77,3,1,2,2,data/boss5_games/6480824/game_895549929.raw
895549929,6480824,False,244.0,288.0,215,280,0,203,77,0,0,77,3,1,2,2,data/boss5_games/6480824/game_895549929.raw
895549929,6480824,False,244.0,288.0,220,289,0,289,0,0,0,77,3,1,2,2,data/boss5_games/6480824/game_895549929.raw
895549929,6480824,False,244.0,288.0,225,268,0,268,0,0,0,77,3,1,2,2,data/boss5_games/6480824/game_895549929.raw
895549929,6480824,False,244.0,288.0,230,278,19,240,19,0,0,58,3,1,2,2,data/boss5_games/6480824/game_895549929.raw
895549929,6480824,False,244.0,288.0,235,288,0,214,74,0,4,81,3,1,2,2,data/boss5_games/6480824/game_895549929.raw
895549929,6480824,False,244.0,288.0,240,281,0,235,46,0,8,85,3,1,2,2,data/boss5_games/6480824/game_895549929.raw
895549929,6480824,False,244.0,288.0,245,283,12,233,38,0,0,77,3,1,2,2,data/boss5_games/6480824/game_895549929.raw
895549929,6480824,False,244.0,288.0,250,279,0,241,38,0,0,77,3,1,2,2,data/boss5_games/6480824/game_895549929.raw
895549929,6480824,False,244.0,288.0,255,285,0,250,35,0,0,77,3,1,2,2,data/boss5_games/6480824/game_895549929.raw
895549929,6480824,False,244.0,288.0,260,258,0,216,42,0,4,81,3,1,2,2,data/boss5_games/6480824/game_895549929.raw
895549929,6480824,False,244.0,288.0,265,244,0,206,38,0,0,77,3,1,2,2,data/boss5_games/6480824/game_895549929.raw
895549929,6480824,False,244.0,288.0,270,242,0,188,54,0,4,81,3,1,2,2,data/boss5_games/6480824/game_895549929.raw
895549929,6480824,False,244.0,288.0,275,226,0,222,4,0,4,81,3,1,2,2,data/boss5_games/6480824/game_895549929.raw
895549929,6480824,False,244.0,288.0,280,214,8,168,38,0,0,77,3,1,2,2,data/boss5_games/6480824/game_895549929.raw
895549929,6480824,False,244.0,288.0,285,214,0,157,0,57,0,77,3,1,2,2,data/boss5_games/6480824/game_895549929.raw
895549929,6480824,False,244.0,288.0,290,182,0,47,0,135,0,77,3,1,2,2,data/boss5_games/6480824/game_895549929.raw
895549929,6480824,False,244.0,288.0,295,186,0,0,4,182,4,81,3,1,2,2,data/boss5_games/6480824/game_895549929.raw
895549929,6480824,False,244.0,288.0,300,190,0,0,0,190,0,77,3,1,2,2,data/boss5_games/6480824/game_895549929.raw
895549876,6480914,False,254.0,367.0,5,366,183,183,0,0,0,0,3,1,2,2,data/boss5_games/6480914/game_895549876.raw
895549876,6480914,False,254.0,367.0,10,371,48,193,130,0,0,138,3,1,2,2,data/boss5_games/6480914/game_895549876.raw
895549876,6480914,False,254.0,367.0,15,375,95,186,94,0,0,78,3,1,2,2,data/boss5_games/6480914/game_895549876.raw
895549876,6480914,False,254.0,367.0,20,386,48,228,110,0,0,157,3,1,2,2,data/boss5_games/6480914/game_895549876.raw
895549876,6480914,False,254.0,367.0,25,413,57,210,146,0,0,138,3,1,2,2,data/boss5_games/6480914/game_895549876.raw
895549876,6480914,False,254.0,367.0,30,406,28,265,113,0,0,137,3,1,2,2,data/boss5_games/6480914/game_895549876.raw
895549876,6480914,False,254.0,367.0,35,416,149,227,40,0,0,40,3,1,2,2,data/boss5_games/6480914/game_895549876.raw
895549876,6480914,False,254.0,367.0,40,406,82,270,54,0,0,78,3,1,2,2,data/boss5_games/6480914/game_895549876.raw
895549876,6480914,False,254.0,367.0,45,408,82,288,38,0,0,78,3,1,2,2,data/boss5_games/6480914/game_895549876.raw
895549876,6480914,False,254.0,367.0,50,390,64,232,94,0,0,78,3,1,2,2,data/boss5_games/6480914/game_895549876.raw
895549876,6480914,False,254.0,367.0,55,388,60,250,78,0,0,78,3,1,2,2,data/boss5_games/6480914/game_895549876.raw
895549876,6480914,False,254.0,367.0,60,375,0,335,40,0,0,118,3,1,2,2,data/boss5_games/6480914/game_895549876.raw
895549876,6480914,False,254.0,367.0,65,372,8,246,118,0,0,118,3,1,2,2,data/boss5_games/6480914/game_895549876.raw
895549876,6480914,False,254.0,367.0,70,376,0,294,82,0,0,118,3,1,2,2,data/boss5_games/6480914/game_895549876.raw
895549876,6480914,False,254.0,367.0,75,360,0,285,75,0,0,118,3,1,2,2,data/boss5_games/6480914/game_895549876.raw
895549876,6480914,False,254.0,367.0,80,361,4,239,118,0,0,118,3,1,2,2,data/boss5_games/6480914/game_895549876.raw
895549876,6480914,False,254.0,367.0,85,359,32,269,58,0,0,98,3,1,2,2,data/boss5_games/6480914/game_895549876.raw
895549876,6480914,False,254.0,367.0,90,355,40,277,38,0,0,78,3,1,2,2,data/boss5_games/6480914/game_895549876.raw
895549876,6480914,False,254.0,367.0,95,367,4,256,107,0,0,118,3,1,2,2,data/boss5_games/6480914/game_895549876.raw
895549876,6480914,False,254.0,367.0,100,351,67,225,59,0,0,59,3,1,2,2,data/boss5_games/6480914/game_895549876.raw
895549876,6480914,False,254.0,367.0,105,348,36,246,66,0,0,98,3,1,2,2,data/boss5_games/6480914/game_895549876.raw
895549876,6480914,False,254.0,367.0,110,349,4,235,110,0,0,118,3,1,2,2,data/boss5_games/6480914/game_895549876.raw
895549876,6480914,False,254.0,367.0,115,337,0,211,126,0,8,126,3,1,2,2,data/boss5_games/6480914/game_895549876.raw
895549876,6480914,False,254.0,367.0,120,327,12,237,78,0,0,118,3,1,2,2,data/boss5_games/6480914/game_895549876.raw
895549876,6480914,False,254.0,367.0,125,338,38,242,58,0,0,98,3,1,2,2,data/boss5_games/6480914/game_895549876.raw
895549876,6480914,False,254.0,367.0,130,333,22,311,0,0,0,118,3,1,2,2,data/boss5_games/6480914/game_895549876.raw
895549876,6480914,False,254.0,367.0,135,327,71,218,38,0,0,78,3,1,2,2,data/boss5_games/6480914/game_895549876.raw
895549876,6480914,False,254.0,367.0,140,333,31,224,78,0,0,118,3,1,2,2,data/boss5_games/6480914/game_895549876.raw
895549876,6480914,False,254.0,367.0,145,330,60,232,38,0,0,78,3,1,2,2,data/boss5_games/6480914/game_895549876.raw
895549876,6480914,False,254.0,367.0,150,333,16,203,114,0,0,118,3,1,2,2,data/boss5_games/6480914/game_895549876.raw
895549876,6480914,False,254.0,367.0,155,308,59,190,59,0,0,59,3,1,2,2,data/boss5_games/6480914/game_895549876.raw
895549876,6480914,False,254.0,367.0,160,310,0,270,40,0,0,118,3,1,2,2,data/boss5_games/6480914/game_895549876.raw
895549876,6480914,False,254.0,367.0,165,291,4,247,40,0,0,118,3,1,2,2,data/boss5_games/6480914/game_895549876.raw
895549876,6480914,False,254.0,367.0,170,294,0,294,0,0,0,118,3,1,2,2,data/boss5_games/6480914/game_895549876.raw
895549876,6480914,False,254.0,367.0,175,307,0,279,28,0,0,118,3,1,2,2,data/boss5_games/6480914/game_895549876.raw
895549876,6480914,False,254.0,367.0,180,300,0,260,40,0,0,118,3,1,2,2,data/boss5_games/6480914/game_895549876.raw
895549876,6480914,False,254.0,367.0,185,299,8,212,79,0,0,118,3,1,2,2,data/boss5_games/6480914/game_895549876.raw
895549876,6480914,False,254.0,367.0,190,299,0,283,16,0,0,118,3,1,2,2,data/boss5_games/6480914/game_895549876.raw
895549876,6480914,False,254.0,367.0,195,296,0,296,0,0,0,118,3,1,2,2,data/boss5_games/6480914/game_895549876.raw
895549876,6480914,False,254.0,367.0,200,287,4,185,98,0,0,118,3,1,2,2,data/boss5_games/6480914/game_895549876.raw
895549876,6480914,False,254.0,367.0,205,290,0,290,0,0,0,118,3,1,2,2,data/boss5_games/6480914/game_895549876.raw
895549876,6480914,False,254.0,367.0,210,276,20,197,59,0,0,79,3,1,2,2,data/boss5_games/6480914/game_895549876.raw
895549876,6480914,False,254.0,367.0,215,276,4,212,60,0,0,99,3,1,2,2,data/boss5_games/6480914/game_895549876.raw
895549876,6480914,False,254.0,367.0,220,276,40,177,59,0,0,59,3,1,2,2,data/boss5_games/6480914/game_895549876.raw
895549876,6480914,False,254.0,367.0,225,268,0,209,59,0,0,99,3,1,2,2,data/boss5_games/6480914/game_895549876.raw
895549876,6480914,False,254.0,367.0,230,268,4,264,0,0,0,99,3,1,2,2,data/boss5_games/6480914/game_895549876.raw
895549876,6480914,False,254.0,367.0,235,280,8,232,40,0,0,99,3,1,2,2,data/boss5_games/6480914/game_895549876.raw
895549876,6480914,False,254.0,367.0,240,261,40,205,16,0,0,40,3,1,2,2,data/boss5_games/6480914/game_895549876.raw
895549876,6480914,False,254.0,367.0,245,265,44,181,40,0,0,40,3,1,2,2,data/boss5_games/6480914/game_895549876.raw
895549876,6480914,False,254.0,367.0,250,237,8,169,60,0,0,60,3,1,2,2,data/boss5_games/6480914/game_895549876.raw
895549876,6480914,False,254.0,367.0,255,249,32,217,0,0,0,40,3,1,2,2,data/boss5_games/6480914/game_895549876.raw
895549876,6480914,False,254.0,367.0,260,225,0,205,20,0,0,60,3,1,2,2,data/boss5_games/6480914/game_895549876.raw
895549876,6480914,False,254.0,367.0,265,221,0,221,0,0,0,60,3,1,2,2,data/boss5_games/6480914/game_895549876.raw
895549876,6480914,False,254.0,367.0,270,221,60,161,0,0,0,0,3,1,2,2,data/boss5_games/6480914/game_895549876.raw
895549876,6480914,False,254.0,367.0,275,217,0,217,0,0,0,60,3,1,2,2,data/boss5_games/6480914/game_895549876.raw
895549876,6480914,False,254.0,367.0,280,201,0,181,20,0,0,60,3,1,2,2,data/boss5_games/6480914/game_895549876.raw
895549876,6480914,False,254.0,367.0,285,204,0,144,0,60,0,60,3,1,2,2,data/boss5_games/6480914/game_895549876.raw
895549876,6480914,False,254.0,367.0,290,192,0,92,0,100,0,60,3,1,2,2,data/boss5_games/6480914/game_895549876.raw
895549876,6480914,False,254.0,367.0,295,191,0,91,0,100,0,60,3,1,2,2,data/boss5_games/6480914/game_895549876.raw
895549876,6480914,False,254.0,367.0,300,198,0,0,0,198,0,60,3,1,2,2,data/boss5_games/6480914/game_895549876.raw
895549889,6480914,True,202.0,196.0,5,356,158,108,90,0,0,20,3,1,2,2,data/boss5_games/6480914/game_895549889.raw
895549889,6480914,True,202.0,196.0,10,361,168,173,20,0,0,0,3,1,2,2,data/boss5_games/6480914/game_895549889.raw
895549889,6480914,True,202.0,196.0,15,399,167,200,32,0,0,20,3,1,2,2,data/boss5_games/6480914/game_895549889.raw
895549889,6480914,True,202.0,196.0,20,386,149,205,32,0,0,20,3,1,2,2,data/boss5_games/6480914/game_895549889.raw
895549889,6480914,True,202.0,196.0,25,429,227,134,68,0,0,0,3,1,2,2,data/boss5_games/6480914/game_895549889.raw
895549889,6480914,True,202.0,196.0,30,458,205,216,37,0,0,20,3,1,2,2,data/boss5_games/6480914/game_895549889.raw
895549889,6480914,True,202.0,196.0,35,480,197,228,55,0,0,20,3,1,2,2,data/boss5_games/6480914/game_895549889.raw
895549889,6480914,True,202.0,196.0,40,475,210,173,92,0,0,0,3,1,2,2,data/boss5_games/6480914/game_895549889.raw
895549889,6480914,True,202.0,196.0,45,471,202,250,19,0,0,0,3,1,2,2,data/boss5_games/6480914/game_895549889.raw
895549889,6480914,True,202.0,196.0,50,455,166,269,20,0,0,20,3,1,2,2,data/boss5_games/6480914/game_895549889.raw
895549889,6480914,True,202.0,196.0,55,460,191,249,20,0,0,0,3,1,2,2,data/boss5_games/6480914/game_895549889.raw
895549889,6480914,True,202.0,196.0,60,446,178,229,39,0,0,0,3,1,2,2,data/boss5_games/6480914/game_895549889.raw
895549889,6480914,True,202.0,196.0,65,452,163,250,39,0,0,20,3,1,2,2,data/boss5_games/6480914/game_895549889.raw
895549889,6480914,True,202.0,196.0,70,447,159,230,58,0,0,20,3,1,2,2,data/boss5_games/6480914/game_895549889.raw
895549889,6480914,True,202.0,196.0,75,432,163,230,39,0,0,0,3,1,2,2,data/boss5_games/6480914/game_895549889.raw
895549889,6480914,True,202.0,196.0,80,412,123,250,39,0,0,20,3,1,2,2,data/boss5_games/6480914/game_895549889.raw
895549889,6480914,True,202.0,196.0,85,417,127,231,59,0,0,20,3,1,2,2,data/boss5_games/6480914/game_895549889.raw
895549889,6480914,True,202.0,196.0,90,422,151,252,19,0,0,0,3,1,2,2,data/boss5_games/6480914/game_895549889.raw
895549889,6480914,True,202.0,196.0,95,406,115,252,39,0,0,20,3,1,2,2,data/boss5_games/6480914/game_895549889.raw
895549889,6480914,True,202.0,196.0,100,406,38,291,77,0,0,97,3,1,2,2,data/boss5_games/6480914/game_895549889.raw
895549889,6480914,True,202.0,196.0,105,391,0,315,76,0,0,116,3,1,2,2,data/boss5_games/6480914/game_895549889.raw
895549889,6480914,True,202.0,196.0,110,399,96,283,20,0,0,20,3,1,2,2,data/boss5_games/6480914/game_895549889.raw
895549889,6480914,True,202.0,196.0,115,388,0,350,38,0,0,97,3,1,2,2,data/boss5_games/6480914/game_895549889.raw
895549889,6480914,True,202.0,196.0,120,381,38,304,39,0,0,59,3,1,2,2,data/boss5_games/6480914/game_895549889.raw
895549889,6480914,True,202.0,196.0,125,389,0,292,97,0,0,97,3,1,2,2,data/boss5_games/6480914/game_895549889.raw
895549889,6480914,True,202.0,196.0,130,373,0,354,19,0,0,97,3,1,2,2,data/boss5_games/6480914/game_895549889.raw
895549889,6480914,True,202.0,196.0,135,342,57,245,40,0,0,40,3,1,2,2,data/boss5_games/6480914/game_895549889.raw
895549889,6480914,True,202.0,196.0,140,346,57,249,40,0,0,40,3,1,2,2,data/boss5_games/6480914/game_895549889.raw
895549889,6480914,True,202.0,196.0,145,348,19,271,58,0,0,78,3,1,2,2,data/boss5_games/6480914/game_895549889.raw
895549889,6480914,True,202.0,196.0,150,292,0,254,38,0,0,78,3,1,2,2,data/boss5_games/6480914/game_895549889.raw
895549889,6480914,True,202.0,196.0,155,292,19,234,39,0,0,59,3,1,2,2,data/boss5_games/6480914/game_895549889.raw
895549889,6480914,True,202.0,196.0,160,292,19,234,39,0,0,59,3,1,2,2,data/boss5_games/6480914/game_895549889.raw
895549889,6480914,True,202.0,196.0,165,273,0,273,0,0,0,59,3,1,2,2,data/boss5_games/6480914/game_895549889.raw
895549889,6480914,True,202.0,196.0,170,253,0,234,19,0,0,59,3,1,2,2,data/boss5_games/6480914/game_895549889.raw
895549889,6480914,True,202.0,196.0,175,253,0,214,39,0,0,59,3,1,2,2,data/boss5_games/6480914/game_895549889.raw
895549889,6480914,True,202.0,196.0,180,214,0,175,39,0,0,59,3,1,2,2,data/boss5_games/6480914/game_895549889.raw
895549889,6480914,True,202.0,196.0,185,214,0,155,59,0,0,59,3,1,2,2,data/boss5_games/6480914/game_895549889.raw
895549889,6480914,True,202.0,196.0,190,194,59,115,20,0,0,0,3,1,2,2,data/boss5_games/6480914/game_895549889.raw
895549889,6480914,True,202.0,196.0,195,174,0,174,0,0,0,59,3,1,2,2,data/boss5_games/6480914/game_895549889.raw
