game,opp_id,won,my_score,opp_score,t,total,ours,opp,uncertain,dead,created_exposed,own_half_exposed,cfg_margin,cfg_future_seed,cfg_created_near_tent_r,cfg_farm_r,raw
895550010,boss,False,244.0,324.0,205,245,44,125,76,0,0,76,3,1,2,2,data/boss5_games/boss/game_895550010.raw
895550010,boss,False,244.0,324.0,210,231,20,63,148,0,0,96,3,1,2,2,data/boss5_games/boss/game_895550010.raw
895550010,boss,False,244.0,324.0,215,219,20,141,58,0,0,96,3,1,2,2,data/boss5_games/boss/game_895550010.raw
895550010,boss,False,244.0,324.0,220,211,44,51,116,0,0,76,3,1,2,2,data/boss5_games/boss/game_895550010.raw
895550010,boss,False,244.0,324.0,225,211,20,51,140,0,0,96,3,1,2,2,data/boss5_games/boss/game_895550010.raw
895550010,boss,False,244.0,324.0,230,211,0,133,78,0,0,116,3,1,2,2,data/boss5_games/boss/game_895550010.raw
895550010,boss,False,244.0,324.0,235,207,40,51,116,0,0,76,3,1,2,2,data/boss5_games/boss/game_895550010.raw
895550010,boss,False,244.0,324.0,240,219,20,59,140,0,4,100,3,1,2,2,data/boss5_games/boss/game_895550010.raw
895550010,boss,False,244.0,324.0,245,219,20,95,104,0,8,104,3,1,2,2,data/boss5_games/boss/game_895550010.raw
895550010,boss,False,244.0,324.0,250,223,59,117,47,0,0,57,3,1,2,2,data/boss5_games/boss/game_895550010.raw
895550010,boss,False,244.0,324.0,255,211,63,62,86,0,0,57,3,1,2,2,data/boss5_games/boss/game_895550010.raw
895550010,boss,False,244.0,324.0,260,216,20,92,104,0,8,104,3,1,2,2,data/boss5_games/boss/game_895550010.raw
895550010,boss,False,244.0,324.0,265,224,44,80,100,0,0,76,3,1,2,2,data/boss5_games/boss/game_895550010.raw
895550010,boss,False,244.0,324.0,270,241,52,151,38,0,0,76,3,1,2,2,data/boss5_games/boss/game_895550010.raw
895550010,boss,False,244.0,324.0,275,243,64,103,76,0,0,76,3,1,2,2,data/boss5_games/boss/game_895550010.raw
895550010,boss,False,244.0,324.0,280,246,70,100,76,0,0,76,3,1,2,2,data/boss5_games/boss/game_895550010.raw
895550010,boss,False,244.0,324.0,285,249,26,67,0,156,0,116,3,1,2,2,data/boss5_games/boss/game_895550010.raw
895550010,boss,False,244.0,324.0,290,238,22,60,0,156,0,116,3,1,2,2,data/boss5_games/boss/game_895550010.raw
895550010,boss,False,244.0,324.0,295,238,18,8,0,212,0,120,3,1,2,2,data/boss5_games/boss/game_895550010.raw
895550010,boss,False,244.0,324.0,300,253,0,0,0,253,0,148,3,1,2,2,data/boss5_games/boss/game_895550010.raw
