# gameId 895228565  LOSS  scores [164.0, 207.0]
# mybuild 0:1.1.1.1,2:2.2.0.2  oppbuild 1:1.1.1.1,3:2.2.0.2  my_train t39  opp_train t39
# t  me  opp  mywood  oppwood  trees
1	25	25	0	0	14
2	25	25	0	0	14
3	25	25	0	0	14
4	25	25	0	0	14
5	25	25	0	0	14
6	25	25	0	0	14
7	25	25	0	0	14
8	25	25	0	0	14
9	25	25	0	0	14
10	25	25	0	0	14
11	25	25	0	0	14
12	25	25	0	0	14
13	25	25	0	0	14
14	25	25	0	0	14
15	25	25	0	0	14
16	25	25	0	0	14
17	25	25	0	0	14
18	25	25	0	0	14
19	25	25	0	0	14
20	25	25	0	0	14
21	25	25	0	0	14
22	25	25	0	0	14
23	25	25	0	0	14
24	25	25	0	0	14
25	25	25	0	0	14
26	25	25	0	0	14
27	25	25	0	0	14
28	25	25	0	0	14
29	25	25	0	0	14
30	25	25	0	0	14
31	25	25	0	0	14
32	25	25	0	0	14
33	25	25	0	0	14
34	25	25	0	0	14
35	25	25	0	0	14
36	25	25	0	0	14
37	25	25	0	0	14
38	25	25	0	0	14
39	13	14	0	0	14
40	13	13	0	0	14
41	13	13	0	0	15
42	13	12	0	0	16
43	13	12	0	0	16
44	12	12	0	0	17
45	12	12	0	0	16
46	12	11	0	0	16
47	12	11	0	0	17
48	11	11	0	0	17
49	19	11	2	0	18
50	19	11	2	0	17
51	19	11	2	0	18
52	19	10	2	0	18
53	19	10	2	0	18
54	18	10	2	0	18
55	18	10	2	0	19
56	17	10	2	0	20
57	17	10	2	0	19
58	17	10	2	0	19
59	17	10	2	0	19
60	17	10	2	0	20
61	25	10	4	0	19
62	24	10	4	0	19
63	24	10	4	0	18
64	32	10	6	0	19
65	32	10	6	0	20
66	32	10	6	0	20
67	32	10	6	0	19
68	31	10	6	0	19
69	31	10	6	0	20
70	30	9	6	0	20
71	30	9	6	0	20
72	30	9	6	0	22
73	30	9	6	0	22
74	29	8	6	0	21
75	29	8	6	0	21
76	29	8	6	0	23
77	29	8	6	0	22
78	36	8	8	0	21
79	36	8	8	0	21
80	36	8	8	0	21
81	36	9	8	0	22
82	36	9	8	0	22
83	36	9	8	0	21
84	36	9	8	0	21
85	36	10	8	0	21
86	36	10	8	0	20
87	36	10	8	0	19
88	36	10	8	0	19
89	36	11	8	0	19
90	36	11	8	0	19
91	44	11	10	0	18
92	44	11	10	0	18
93	44	12	10	0	18
94	44	12	10	0	18
95	44	12	10	0	18
96	44	12	10	0	17
97	44	13	10	0	17
98	44	13	10	0	17
99	44	13	10	0	17
100	44	13	10	0	16
101	44	14	10	0	16
102	44	14	10	0	16
103	44	14	10	0	16
104	52	22	12	2	16
105	52	22	12	2	16
106	52	23	12	2	16
107	52	23	12	2	16
108	52	23	12	2	16
109	52	23	12	2	16
110	52	24	12	2	16
111	52	24	12	2	15
112	52	24	12	2	15
113	52	32	12	4	16
114	52	32	12	4	16
115	52	32	12	4	15
116	52	31	12	4	15
117	52	31	12	4	16
118	52	31	12	4	16
119	52	31	12	4	15
120	52	31	12	4	15
121	60	32	14	4	15
122	60	32	14	4	15
123	60	32	14	4	15
124	60	40	14	6	15
125	60	40	14	6	15
126	60	40	14	6	14
127	60	48	14	8	14
128	60	48	14	8	15
129	60	48	14	8	15
130	60	48	14	8	15
131	60	48	14	8	14
132	60	56	14	10	14
133	60	56	14	10	14
134	60	56	14	10	15
135	60	56	14	10	16
136	60	56	14	10	16
137	60	56	14	10	16
138	68	56	16	10	16
139	68	57	16	10	16
140	68	57	16	10	15
141	68	58	16	10	15
142	68	58	16	10	15
143	68	59	16	10	15
144	68	59	16	10	15
145	68	60	16	10	15
146	68	60	16	10	15
147	68	61	16	10	14
148	68	61	16	10	14
149	68	61	16	10	14
150	68	61	16	10	14
151	68	61	16	10	15
152	68	61	16	10	15
153	68	61	16	10	15
154	76	61	18	10	14
155	76	61	18	10	14
156	76	69	18	12	15
157	76	69	18	12	15
158	76	69	18	12	15
159	76	69	18	12	16
160	76	69	18	12	15
161	76	69	18	12	15
162	76	69	18	12	15
163	76	70	18	12	15
164	76	70	18	12	15
165	76	70	18	12	15
166	76	70	18	12	15
167	76	70	18	12	14
168	76	70	18	12	14
169	76	69	18	12	14
170	76	69	18	12	15
171	76	69	18	12	14
172	76	69	18	12	14
173	84	77	20	14	14
174	84	77	20	14	14
175	84	77	20	14	14
176	84	76	20	14	14
177	84	76	20	14	13
178	84	76	20	14	14
179	84	84	20	16	14
180	84	84	20	16	13
181	84	88	20	17	13
182	84	88	20	17	13
183	84	88	20	17	12
184	84	87	20	17	12
185	84	87	20	17	12
186	84	94	20	19	13
187	84	94	20	19	13
188	84	94	20	19	14
189	84	94	20	19	14
190	92	93	22	19	14
191	92	93	22	19	14
192	92	93	22	19	13
193	92	93	22	19	14
194	92	93	22	19	14
195	92	93	22	19	14
196	92	93	22	19	14
197	92	97	22	20	14
198	92	97	22	20	13
199	92	105	22	22	13
200	92	105	22	22	13
201	92	105	22	22	13
202	92	104	22	22	13
203	92	104	22	22	13
204	100	104	24	22	13
205	100	112	24	24	13
206	100	112	24	24	13
207	100	112	24	24	13
208	100	111	24	24	13
209	100	111	24	24	12
210	100	111	24	24	14
211	100	119	24	26	13
212	100	119	24	26	13
213	100	119	24	26	13
214	100	118	24	26	13
215	100	118	24	26	14
216	100	117	24	26	14
217	108	117	26	26	13
218	108	117	26	26	13
219	108	117	26	26	14
220	108	117	26	26	14
