age_after_days,age_before_days,age_bin_after,age_bin_before,agent_id,crossed_age_bin,elapsed_days,from_snapshot,lifetime_battle_count_delta,pseudo,rank_after,rank_before,rank_delta,rank_only_movement,score_after,score_before,score_changed,score_changed_without_update_advance,score_delta,to_snapshot,update_advanced,update_advanced_without_score_change,update_regressed,user_id,visible_dropped_battle_ids,visible_new_battle_ids
64.69360980324075,63.69406475694445,ge_14d,ge_14d,6479930,False,0.9995450462980403,20260729T021701Z-d61p-wide,,Mmdrlol,25.0,25.0,0.0,False,21.42,21.43,True,False,-0.00999999999999801,20260730T021701Z-d61p-wide,True,False,False,7278724,0,0
62.143450092592595,56.052649236111115,ge_14d,ge_14d,6479931,False,6.090800856481548,20260721T105508Z-d61p,,abdelmathin,73.0,78.0,-5.0,False,19.26,19.07,True,False,0.19000000000000128,20260727T130712Z-d61p,True,False,False,5541075,0,0
62.80462876157407,62.143450092592595,ge_14d,ge_14d,6479931,False,0.6611786689802452,20260727T130712Z-d61p,,abdelmathin,73.0,73.0,0.0,False,19.26,19.26,False,False,0.0,20260728T050038Z-d61p,False,False,False,5541075,0,0
62.89182663194445,62.80462876157407,ge_14d,ge_14d,6479931,False,0.0871978703720702,20260728T050038Z-d61p,,abdelmathin,73.0,73.0,0.0,False,19.26,19.26,False,False,0.0,20260728T050038Z-d61p-wide21to50,False,False,False,5541075,0,0
63.059996041666665,62.89182663194445,ge_14d,ge_14d,6479931,False,0.16816940972098599,20260728T050038Z-d61p-wide21to50,,abdelmathin,73.0,73.0,0.0,False,19.26,19.26,False,False,0.0,20260728T110709Z-d61p-wide,False,False,False,5541075,0,0
63.69405142361111,63.059996041666665,ge_14d,ge_14d,6479931,False,0.6340553819443341,20260728T110709Z-d61p-wide,,abdelmathin,75.0,73.0,2.0,False,19.19,19.26,True,False,-0.07000000000000028,20260729T021701Z-d61p-wide,True,False,False,5541075,0,0
64.6935964699074,63.69405142361111,ge_14d,ge_14d,6479931,False,0.9995450462980403,20260729T021701Z-d61p-wide,,abdelmathin,77.0,75.0,2.0,False,19.12,19.19,True,False,-0.07000000000000028,20260730T021701Z-d61p-wide,True,False,False,5541075,0,0
62.143439687500006,56.05263883101852,ge_14d,ge_14d,6479932,False,6.090800856481548,20260721T105508Z-d61p,,frictionless,71.0,70.0,1.0,False,19.37,19.53,True,False,-0.16000000000000014,20260727T130712Z-d61p,True,False,False,6132235,0,0
62.80461835648148,62.143439687500006,ge_14d,ge_14d,6479932,False,0.6611786689802452,20260727T130712Z-d61p,,frictionless,71.0,71.0,0.0,False,19.37,19.37,False,False,0.0,20260728T050038Z-d61p,False,False,False,6132235,0,0
62.89181622685185,62.80461835648148,ge_14d,ge_14d,6479932,False,0.0871978703720702,20260728T050038Z-d61p,,frictionless,71.0,71.0,0.0,False,19.37,19.37,False,False,0.0,20260728T050038Z-d61p-wide21to50,False,False,False,6132235,0,0
63.05998563657407,62.89181622685185,ge_14d,ge_14d,6479932,False,0.16816940972098599,20260728T050038Z-d61p-wide21to50,,frictionless,71.0,71.0,0.0,False,19.37,19.37,False,False,0.0,20260728T110709Z-d61p-wide,False,False,False,6132235,0,0
63.694041018518526,63.05998563657407,ge_14d,ge_14d,6479932,False,0.6340553819443341,20260728T110709Z-d61p-wide,,frictionless,69.0,71.0,-2.0,False,19.58,19.37,True,False,0.2099999999999973,20260729T021701Z-d61p-wide,True,False,False,6132235,0,0
64.69358606481481,63.694041018518526,ge_14d,ge_14d,6479932,False,0.9995450462980403,20260729T021701Z-d61p-wide,,frictionless,69.0,69.0,0.0,False,19.58,19.58,False,False,0.0,20260730T021701Z-d61p-wide,False,False,False,6132235,0,0
62.14342427083333,56.05262341435185,ge_14d,ge_14d,6479939,False,6.090800856481548,20260721T105508Z-d61p,,JuergenRB,177.0,185.0,-8.0,False,14.09,14.0,True,False,0.08999999999999986,20260727T130712Z-d61p,True,False,False,4582351,0,0
62.804602939814814,62.14342427083333,ge_14d,ge_14d,6479939,False,0.6611786689802452,20260727T130712Z-d61p,,JuergenRB,177.0,177.0,0.0,False,14.09,14.09,False,False,0.0,20260728T050038Z-d61p,False,False,False,4582351,0,0
62.89180081018518,62.804602939814814,ge_14d,ge_14d,6479939,False,0.0871978703720702,20260728T050038Z-d61p,,JuergenRB,177.0,177.0,0.0,False,14.09,14.09,False,False,0.0,20260728T050038Z-d61p-wide21to50,False,False,False,4582351,0,0
63.059970219907406,62.89180081018518,ge_14d,ge_14d,6479939,False,0.16816940972098599,20260728T050038Z-d61p-wide21to50,,JuergenRB,177.0,177.0,0.0,False,14.09,14.09,False,False,0.0,20260728T110709Z-d61p-wide,False,False,False,4582351,0,0
63.69402560185185,63.059970219907406,ge_14d,ge_14d,6479939,False,0.6340553819443341,20260728T110709Z-d61p-wide,,JuergenRB,177.0,177.0,0.0,False,14.09,14.09,False,False,0.0,20260729T021701Z-d61p-wide,False,False,False,4582351,0,0
64.69357064814814,63.69402560185185,ge_14d,ge_14d,6479939,False,0.9995450462980403,20260729T021701Z-d61p-wide,,JuergenRB,177.0,177.0,0.0,False,14.09,14.09,False,False,0.0,20260730T021701Z-d61p-wide,False,False,False,4582351,0,0
62.143422442129626,56.05262158564815,ge_14d,ge_14d,6479940,False,6.090800856481548,20260721T105508Z-d61p,,N3l,52.0,54.0,-2.0,False,20.75,20.88,True,False,-0.129999999999999,20260727T130712Z-d61p,True,False,False,3932502,0,0
62.80460111111111,62.143422442129626,ge_14d,ge_14d,6479940,False,0.6611786689802452,20260727T130712Z-d61p,,N3l,53.0,52.0,1.0,True,20.75,20.75,False,False,0.0,20260728T050038Z-d61p,False,False,False,3932502,0,0
62.89179898148148,62.80460111111111,ge_14d,ge_14d,6479940,False,0.0871978703720702,20260728T050038Z-d61p,,N3l,53.0,53.0,0.0,False,20.75,20.75,False,False,0.0,20260728T050038Z-d61p-wide21to50,False,False,False,3932502,0,0
63.05996839120371,62.89179898148148,ge_14d,ge_14d,6479940,False,0.16816940972098599,20260728T050038Z-d61p-wide21to50,,N3l,51.0,53.0,-2.0,False,20.77,20.75,True,False,0.019999999999999574,20260728T110709Z-d61p-wide,True,False,False,3932502,0,0
63.694023773148146,63.05996839120371,ge_14d,ge_14d,6479940,False,0.6340553819443341,20260728T110709Z-d61p-wide,,N3l,50.0,51.0,-1.0,False,20.68,20.77,True,False,-0.08999999999999986,20260729T021701Z-d61p-wide,True,False,False,3932502,0,0
64.69356881944444,63.694023773148146,ge_14d,ge_14d,6479940,False,0.9995450462980403,20260729T021701Z-d61p-wide,,N3l,50.0,50.0,0.0,False,20.68,20.68,False,False,0.0,20260730T021701Z-d61p-wide,False,False,False,3932502,0,0
62.14341908564815,56.05261822916666,ge_14d,ge_14d,6479941,False,6.090800856481548,20260721T105508Z-d61p,,ilyausmanov2015,226.0,202.0,24.0,False,14.54,15.88,True,False,-1.3400000000000016,20260727T130712Z-d61p,True,False,False,2629785,0,0
62.80459775462963,62.14341908564815,ge_14d,ge_14d,6479941,False,0.6611786689802452,20260727T130712Z-d61p,,ilyausmanov2015,235.0,226.0,9.0,False,14.34,14.54,True,False,-0.1999999999999993,20260728T050038Z-d61p,True,False,False,2629785,0,0
62.891795625,62.80459775462963,ge_14d,ge_14d,6479941,False,0.0871978703720702,20260728T050038Z-d61p,,ilyausmanov2015,235.0,235.0,0.0,False,14.34,14.34,False,False,0.0,20260728T050038Z-d61p-wide21to50,False,False,False,2629785,0,0
63.059965034722225,62.891795625,ge_14d,ge_14d,6479941,False,0.16816940972098599,20260728T050038Z-d61p-wide21to50,,ilyausmanov2015,231.0,235.0,-4.0,False,14.47,14.34,True,False,0.13000000000000078,20260728T110709Z-d61p-wide,True,False,False,2629785,0,0
63.69402041666667,63.059965034722225,ge_14d,ge_14d,6479941,False,0.6340553819443341,20260728T110709Z-d61p-wide,,ilyausmanov2015,208.0,231.0,-23.0,False,15.11,14.47,True,False,0.6399999999999988,20260729T021701Z-d61p-wide,True,False,False,2629785,0,0
64.69356546296297,63.69402041666667,ge_14d,ge_14d,6479941,False,0.9995450462980403,20260729T021701Z-d61p-wide,,ilyausmanov2015,203.0,208.0,-5.0,False,15.21,15.11,True,False,0.10000000000000142,20260730T021701Z-d61p-wide,True,False,False,2629785,0,0
62.14341655092593,56.05261569444445,ge_14d,ge_14d,6479942,False,6.090800856481548,20260721T105508Z-d61p,,Duck_3,408.0,402.0,6.0,False,10.66,10.88,True,False,-0.22000000000000064,20260727T130712Z-d61p,True,False,False,5822902,0,0
62.804595219907405,62.14341655092593,ge_14d,ge_14d,6479942,False,0.6611786689802452,20260727T130712Z-d61p,,Duck_3,408.0,408.0,0.0,False,10.66,10.66,False,False,0.0,20260728T050038Z-d61p,False,False,False,5822902,0,0
62.89179309027778,62.804595219907405,ge_14d,ge_14d,6479942,False,0.0871978703720702,20260728T050038Z-d61p,,Duck_3,408.0,408.0,0.0,False,10.66,10.66,False,False,0.0,20260728T050038Z-d61p-wide21to50,False,False,False,5822902,0,0
63.0599625,62.89179309027778,ge_14d,ge_14d,6479942,False,0.16816940972098599,20260728T050038Z-d61p-wide21to50,,Duck_3,409.0,408.0,1.0,False,10.61,10.66,True,False,-0.05000000000000071,20260728T110709Z-d61p-wide,True,False,False,5822902,0,0
63.69401788194444,63.0599625,ge_14d,ge_14d,6479942,False,0.6340553819443341,20260728T110709Z-d61p-wide,,Duck_3,409.0,409.0,0.0,False,10.57,10.61,True,False,-0.03999999999999915,20260729T021701Z-d61p-wide,True,False,False,5822902,0,0
64.69356292824074,63.69401788194444,ge_14d,ge_14d,6479942,False,0.9995450462980403,20260729T021701Z-d61p-wide,,Duck_3,409.0,409.0,0.0,False,10.62,10.57,True,False,0.049999999999998934,20260730T021701Z-d61p-wide,True,False,False,5822902,0,0
62.14339190972222,56.05259105324074,ge_14d,ge_14d,6479948,False,6.090800856481548,20260721T105508Z-d61p,,vondermanzen,262.0,263.0,-1.0,False,12.69,12.73,True,False,-0.040000000000000924,20260727T130712Z-d61p,True,False,False,4334077,0,0
62.804570578703704,62.14339190972222,ge_14d,ge_14d,6479948,False,0.6611786689802452,20260727T130712Z-d61p,,vondermanzen,262.0,262.0,0.0,False,12.69,12.69,False,False,0.0,20260728T050038Z-d61p,False,False,False,4334077,0,0
62.89176844907407,62.804570578703704,ge_14d,ge_14d,6479948,False,0.0871978703720702,20260728T050038Z-d61p,,vondermanzen,262.0,262.0,0.0,False,12.69,12.69,False,False,0.0,20260728T050038Z-d61p-wide21to50,False,False,False,4334077,0,0
63.059937858796296,62.89176844907407,ge_14d,ge_14d,6479948,False,0.16816940972098599,20260728T050038Z-d61p-wide21to50,,vondermanzen,262.0,262.0,0.0,False,12.69,12.69,False,False,0.0,20260728T110709Z-d61p-wide,False,False,False,4334077,0,0
63.69399324074074,63.059937858796296,ge_14d,ge_14d,6479948,False,0.6340553819443341,20260728T110709Z-d61p-wide,,vondermanzen,262.0,262.0,0.0,False,12.69,12.69,False,False,0.0,20260729T021701Z-d61p-wide,False,False,False,4334077,0,0
64.69353828703703,63.69399324074074,ge_14d,ge_14d,6479948,False,0.9995450462980403,20260729T021701Z-d61p-wide,,vondermanzen,262.0,262.0,0.0,False,12.69,12.69,False,False,0.0,20260730T021701Z-d61p-wide,False,False,False,4334077,0,0
62.14339017361112,56.05258931712963,ge_14d,ge_14d,6479949,False,6.090800856481548,20260721T105508Z-d61p,,Daminator4113,312.0,316.0,-4.0,True,11.85,11.85,False,False,0.0,20260727T130712Z-d61p,False,False,False,5155955,0,0
62.80456884259259,62.14339017361112,ge_14d,ge_14d,6479949,False,0.6611786689802452,20260727T130712Z-d61p,,Daminator4113,312.0,312.0,0.0,False,11.85,11.85,False,False,0.0,20260728T050038Z-d61p,False,False,False,5155955,0,0
62.89176671296297,62.80456884259259,ge_14d,ge_14d,6479949,False,0.0871978703720702,20260728T050038Z-d61p,,Daminator4113,312.0,312.0,0.0,False,11.85,11.85,False,False,0.0,20260728T050038Z-d61p-wide21to50,False,False,False,5155955,0,0
63.05993612268518,62.89176671296297,ge_14d,ge_14d,6479949,False,0.16816940972098599,20260728T050038Z-d61p-wide21to50,,Daminator4113,312.0,312.0,0.0,False,11.85,11.85,False,False,0.0,20260728T110709Z-d61p-wide,False,False,False,5155955,0,0
63.693991504629636,63.05993612268518,ge_14d,ge_14d,6479949,False,0.6340553819443341,20260728T110709Z-d61p-wide,,Daminator4113,312.0,312.0,0.0,False,11.85,11.85,False,False,0.0,20260729T021701Z-d61p-wide,False,False,False,5155955,0,0
64.69353655092593,63.693991504629636,ge_14d,ge_14d,6479949,False,0.9995450462980403,20260729T021701Z-d61p-wide,,Daminator4113,312.0,312.0,0.0,False,11.85,11.85,False,False,0.0,20260730T021701Z-d61p-wide,False,False,False,5155955,0,0
62.14338512731481,56.052584270833336,ge_14d,ge_14d,6479952,False,6.090800856481548,20260721T105508Z-d61p,,Dawni,285.0,267.0,18.0,False,13.51,13.62,True,False,-0.10999999999999943,20260727T130712Z-d61p,True,False,False,3703594,0,0
62.80456379629629,62.14338512731481,ge_14d,ge_14d,6479952,False,0.6611786689802452,20260727T130712Z-d61p,,Dawni,294.0,285.0,9.0,False,13.44,13.51,True,False,-0.07000000000000028,20260728T050038Z-d61p,True,False,False,3703594,0,0
62.89176166666666,62.80456379629629,ge_14d,ge_14d,6479952,False,0.0871978703720702,20260728T050038Z-d61p,,Dawni,294.0,294.0,0.0,False,13.44,13.44,False,False,0.0,20260728T050038Z-d61p-wide21to50,False,False,False,3703594,0,0
63.059931076388885,62.89176166666666,ge_14d,ge_14d,6479952,False,0.16816940972098599,20260728T050038Z-d61p-wide21to50,,Dawni,313.0,294.0,19.0,False,13.36,13.44,True,False,-0.08000000000000007,20260728T110709Z-d61p-wide,True,False,False,3703594,0,0
63.69398645833333,63.059931076388885,ge_14d,ge_14d,6479952,False,0.6340553819443341,20260728T110709Z-d61p-wide,,Dawni,282.0,313.0,-31.0,False,13.54,13.36,True,False,0.17999999999999972,20260729T021701Z-d61p-wide,True,False,False,3703594,0,0
64.69353150462963,63.69398645833333,ge_14d,ge_14d,6479952,False,0.9995450462980403,20260729T021701Z-d61p-wide,,Dawni,264.0,282.0,-18.0,False,13.84,13.54,True,False,0.3000000000000007,20260730T021701Z-d61p-wide,True,False,False,3703594,0,0
62.14338304398148,56.0525821875,ge_14d,ge_14d,6479953,False,6.090800856481548,20260721T105508Z-d61p,,KarloHubai,154.0,220.0,-66.0,False,16.65,15.22,True,False,1.429999999999998,20260727T130712Z-d61p,True,False,False,3489223,0,0
62.804561712962965,62.14338304398148,ge_14d,ge_14d,6479953,False,0.6611786689802452,20260727T130712Z-d61p,,KarloHubai,147.0,154.0,-7.0,False,17.05,16.65,True,False,0.40000000000000213,20260728T050038Z-d61p,True,False,False,3489223,0,0
62.89175958333333,62.804561712962965,ge_14d,ge_14d,6479953,False,0.0871978703720702,20260728T050038Z-d61p,,KarloHubai,147.0,147.0,0.0,False,17.05,17.05,False,False,0.0,20260728T050038Z-d61p-wide21to50,False,False,False,3489223,0,0
63.05992899305556,62.89175958333333,ge_14d,ge_14d,6479953,False,0.16816940972098599,20260728T050038Z-d61p-wide21to50,,KarloHubai,149.0,147.0,2.0,False,16.79,17.05,True,False,-0.26000000000000156,20260728T110709Z-d61p-wide,True,False,False,3489223,0,0
63.693984375,63.05992899305556,ge_14d,ge_14d,6479953,False,0.6340553819443341,20260728T110709Z-d61p-wide,,KarloHubai,146.0,149.0,-3.0,False,16.92,16.79,True,False,0.13000000000000256,20260729T021701Z-d61p-wide,True,False,False,3489223,0,0
64.69352942129629,63.693984375,ge_14d,ge_14d,6479953,False,0.9995450462980403,20260729T021701Z-d61p-wide,,KarloHubai,151.0,146.0,5.0,False,16.81,16.92,True,False,-0.11000000000000298,20260730T021701Z-d61p-wide,True,False,False,3489223,0,0
62.14337726851852,56.052576412037034,ge_14d,ge_14d,6479955,False,6.090800856481548,20260721T105508Z-d61p,,luvoco,165.0,154.0,11.0,False,16.37,16.67,True,False,-0.3000000000000007,20260727T130712Z-d61p,True,False,False,3738174,0,0
62.804555937500005,62.14337726851852,ge_14d,ge_14d,6479955,False,0.6611786689802452,20260727T130712Z-d61p,,luvoco,153.0,165.0,-12.0,False,16.68,16.37,True,False,0.3099999999999987,20260728T050038Z-d61p,True,False,False,3738174,0,0
62.89175380787037,62.804555937500005,ge_14d,ge_14d,6479955,False,0.0871978703720702,20260728T050038Z-d61p,,luvoco,153.0,153.0,0.0,False,16.68,16.68,False,False,0.0,20260728T050038Z-d61p-wide21to50,False,False,False,3738174,0,0
63.0599232175926,62.89175380787037,ge_14d,ge_14d,6479955,False,0.16816940972098599,20260728T050038Z-d61p-wide21to50,,luvoco,144.0,153.0,-9.0,False,17.11,16.68,True,False,0.4299999999999997,20260728T110709Z-d61p-wide,True,False,False,3738174,0,0
63.69397859953704,63.0599232175926,ge_14d,ge_14d,6479955,False,0.6340553819443341,20260728T110709Z-d61p-wide,,luvoco,169.0,144.0,25.0,False,16.3,17.11,True,False,-0.8099999999999987,20260729T021701Z-d61p-wide,True,False,False,3738174,0,0
64.69352364583334,63.69397859953704,ge_14d,ge_14d,6479955,False,0.9995450462980403,20260729T021701Z-d61p-wide,,luvoco,168.0,169.0,-1.0,False,16.31,16.3,True,False,0.00999999999999801,20260730T021701Z-d61p-wide,True,False,False,3738174,0,0
62.1433537037037,56.052552847222216,ge_14d,ge_14d,6479960,False,6.090800856481548,20260721T105508Z-d61p,,Celiulitronas,342.0,345.0,-3.0,True,11.43,11.43,False,False,0.0,20260727T130712Z-d61p,False,False,False,6838081,0,0
62.80453237268519,62.1433537037037,ge_14d,ge_14d,6479960,False,0.6611786689802452,20260727T130712Z-d61p,,Celiulitronas,342.0,342.0,0.0,False,11.43,11.43,False,False,0.0,20260728T050038Z-d61p,False,False,False,6838081,0,0
62.891730243055555,62.80453237268519,ge_14d,ge_14d,6479960,False,0.0871978703720702,20260728T050038Z-d61p,,Celiulitronas,342.0,342.0,0.0,False,11.43,11.43,False,False,0.0,20260728T050038Z-d61p-wide21to50,False,False,False,6838081,0,0
63.05989965277778,62.891730243055555,ge_14d,ge_14d,6479960,False,0.16816940972098599,20260728T050038Z-d61p-wide21to50,,Celiulitronas,342.0,342.0,0.0,False,11.43,11.43,False,False,0.0,20260728T110709Z-d61p-wide,False,False,False,6838081,0,0
63.69395503472222,63.05989965277778,ge_14d,ge_14d,6479960,False,0.6340553819443341,20260728T110709Z-d61p-wide,,Celiulitronas,342.0,342.0,0.0,False,11.43,11.43,False,False,0.0,20260729T021701Z-d61p-wide,False,False,False,6838081,0,0
64.69350008101851,63.69395503472222,ge_14d,ge_14d,6479960,False,0.9995450462980403,20260729T021701Z-d61p-wide,,Celiulitronas,342.0,342.0,0.0,False,11.43,11.43,False,False,0.0,20260730T021701Z-d61p-wide,False,False,False,6838081,0,0
62.14335077546296,56.052549918981484,ge_14d,ge_14d,6479962,False,6.090800856481548,20260721T105508Z-d61p,,NicknamedTwice,117.0,139.0,-22.0,False,18.47,17.0,True,False,1.4699999999999989,20260727T130712Z-d61p,True,False,False,6132028,0,0
62.80452944444444,62.14335077546296,ge_14d,ge_14d,6479962,False,0.6611786689802452,20260727T130712Z-d61p,,NicknamedTwice,119.0,117.0,2.0,True,18.47,18.47,False,False,0.0,20260728T050038Z-d61p,True,True,False,6132028,0,0
62.891727314814815,62.80452944444444,ge_14d,ge_14d,6479962,False,0.0871978703720702,20260728T050038Z-d61p,,NicknamedTwice,119.0,119.0,0.0,False,18.47,18.47,False,False,0.0,20260728T050038Z-d61p-wide21to50,False,False,False,6132028,0,0
63.05989672453703,62.891727314814815,ge_14d,ge_14d,6479962,False,0.16816940972098599,20260728T050038Z-d61p-wide21to50,,NicknamedTwice,108.0,119.0,-11.0,False,18.65,18.47,True,False,0.17999999999999972,20260728T110709Z-d61p-wide,True,False,False,6132028,0,0
63.69395210648148,63.05989672453703,ge_14d,ge_14d,6479962,False,0.6340553819443341,20260728T110709Z-d61p-wide,,NicknamedTwice,99.0,108.0,-9.0,False,19.0,18.65,True,False,0.3500000000000014,20260729T021701Z-d61p-wide,True,False,False,6132028,0,0
64.69349715277778,63.69395210648148,ge_14d,ge_14d,6479962,False,0.9995450462980403,20260729T021701Z-d61p-wide,,NicknamedTwice,99.0,99.0,0.0,False,19.23,19.0,True,False,0.23000000000000043,20260730T021701Z-d61p-wide,True,False,False,6132028,0,0
62.143348333333336,56.05254747685185,ge_14d,ge_14d,6479963,False,6.090800856481548,20260721T105508Z-d61p,,taobum,499.0,494.0,5.0,False,8.09,8.97,True,False,-0.8800000000000008,20260727T130712Z-d61p,True,False,False,7286509,0,0
62.80452700231482,62.143348333333336,ge_14d,ge_14d,6479963,False,0.6611786689802452,20260727T130712Z-d61p,,taobum,498.0,499.0,-1.0,True,8.09,8.09,False,False,0.0,20260728T050038Z-d61p,False,False,False,7286509,0,0
62.89172487268519,62.80452700231482,ge_14d,ge_14d,6479963,False,0.0871978703720702,20260728T050038Z-d61p,,taobum,498.0,498.0,0.0,False,8.09,8.09,False,False,0.0,20260728T050038Z-d61p-wide21to50,False,False,False,7286509,0,0
63.05989428240741,62.89172487268519,ge_14d,ge_14d,6479963,False,0.16816940972098599,20260728T050038Z-d61p-wide21to50,,taobum,499.0,498.0,1.0,False,7.94,8.09,True,False,-0.14999999999999947,20260728T110709Z-d61p-wide,True,False,False,7286509,0,0
63.693949664351855,63.05989428240741,ge_14d,ge_14d,6479963,False,0.6340553819443341,20260728T110709Z-d61p-wide,,taobum,500.0,499.0,1.0,False,7.77,7.94,True,False,-0.17000000000000082,20260729T021701Z-d61p-wide,True,False,False,7286509,0,0
64.69349471064815,63.693949664351855,ge_14d,ge_14d,6479963,False,0.9995450462980403,20260729T021701Z-d61p-wide,,taobum,501.0,500.0,1.0,False,7.65,7.77,True,False,-0.11999999999999922,20260730T021701Z-d61p-wide,True,False,False,7286509,0,0
62.14333452546296,56.05253366898148,ge_14d,ge_14d,6479968,False,6.090800856481548,20260721T105508Z-d61p,,nmss,433.0,466.0,-33.0,False,10.39,9.88,True,False,0.5099999999999998,20260727T130712Z-d61p,True,False,False,7287443,0,0
62.804513194444446,62.14333452546296,ge_14d,ge_14d,6479968,False,0.6611786689802452,20260727T130712Z-d61p,,nmss,432.0,433.0,-1.0,True,10.39,10.39,False,False,0.0,20260728T050038Z-d61p,False,False,False,7287443,0,0
62.891711064814814,62.804513194444446,ge_14d,ge_14d,6479968,False,0.0871978703720702,20260728T050038Z-d61p,,nmss,432.0,432.0,0.0,False,10.39,10.39,False,False,0.0,20260728T050038Z-d61p-wide21to50,False,False,False,7287443,0,0
63.05988047453704,62.891711064814814,ge_14d,ge_14d,6479968,False,0.16816940972098599,20260728T050038Z-d61p-wide21to50,,nmss,429.0,432.0,-3.0,True,10.39,10.39,False,False,0.0,20260728T110709Z-d61p-wide,False,False,False,7287443,0,0
63.69393585648148,63.05988047453704,ge_14d,ge_14d,6479968,False,0.6340553819443341,20260728T110709Z-d61p-wide,,nmss,436.0,429.0,7.0,False,10.32,10.39,True,False,-0.07000000000000028,20260729T021701Z-d61p-wide,True,False,False,7287443,0,0
64.69348090277778,63.69393585648148,ge_14d,ge_14d,6479968,False,0.9995450462980403,20260729T021701Z-d61p-wide,,nmss,449.0,436.0,13.0,False,10.13,10.32,True,False,-0.1899999999999995,20260730T021701Z-d61p-wide,True,False,False,7287443,0,0
62.143289143518516,56.052488287037036,ge_14d,ge_14d,6479980,False,6.090800856481548,20260721T105508Z-d61p,,Mandoune,228.0,225.0,3.0,False,13.11,13.2,True,False,-0.08999999999999986,20260727T130712Z-d61p,True,False,False,1763524,0,0
62.8044678125,62.143289143518516,ge_14d,ge_14d,6479980,False,0.6611786689802452,20260727T130712Z-d61p,,Mandoune,228.0,228.0,0.0,False,13.11,13.11,False,False,0.0,20260728T050038Z-d61p,False,False,False,1763524,0,0
62.89166568287037,62.8044678125,ge_14d,ge_14d,6479980,False,0.0871978703720702,20260728T050038Z-d61p,,Mandoune,228.0,228.0,0.0,False,13.11,13.11,False,False,0.0,20260728T050038Z-d61p-wide21to50,False,False,False,1763524,0,0
63.0598350925926,62.89166568287037,ge_14d,ge_14d,6479980,False,0.16816940972098599,20260728T050038Z-d61p-wide21to50,,Mandoune,228.0,228.0,0.0,False,13.11,13.11,False,False,0.0,20260728T110709Z-d61p-wide,False,False,False,1763524,0,0
63.693890474537035,63.0598350925926,ge_14d,ge_14d,6479980,False,0.6340553819443341,20260728T110709Z-d61p-wide,,Mandoune,228.0,228.0,0.0,False,13.11,13.11,False,False,0.0,20260729T021701Z-d61p-wide,False,False,False,1763524,0,0
64.69343552083333,63.693890474537035,ge_14d,ge_14d,6479980,False,0.9995450462980403,20260729T021701Z-d61p-wide,,Mandoune,228.0,228.0,0.0,False,13.11,13.11,False,False,0.0,20260730T021701Z-d61p-wide,False,False,False,1763524,0,0
62.143285173611105,56.052484317129625,ge_14d,ge_14d,6479982,False,6.090800856481548,20260721T105508Z-d61p,,Atsuyo_,176.0,177.0,-1.0,True,14.09,14.09,False,False,0.0,20260727T130712Z-d61p,False,False,False,5240216,0,0
62.80446384259259,62.143285173611105,ge_14d,ge_14d,6479982,False,0.6611786689802452,20260727T130712Z-d61p,,Atsuyo_,176.0,176.0,0.0,False,14.09,14.09,False,False,0.0,20260728T050038Z-d61p,False,False,False,5240216,0,0
62.89166171296296,62.80446384259259,ge_14d,ge_14d,6479982,False,0.0871978703720702,20260728T050038Z-d61p,,Atsuyo_,176.0,176.0,0.0,False,14.09,14.09,False,False,0.0,20260728T050038Z-d61p-wide21to50,False,False,False,5240216,0,0
63.05983112268518,62.89166171296296,ge_14d,ge_14d,6479982,False,0.16816940972098599,20260728T050038Z-d61p-wide21to50,,Atsuyo_,176.0,176.0,0.0,False,14.09,14.09,False,False,0.0,20260728T110709Z-d61p-wide,False,False,False,5240216,0,0
63.693886504629624,63.05983112268518,ge_14d,ge_14d,6479982,False,0.6340553819443341,20260728T110709Z-d61p-wide,,Atsuyo_,176.0,176.0,0.0,False,14.09,14.09,False,False,0.0,20260729T021701Z-d61p-wide,False,False,False,5240216,0,0
64.69343155092592,63.693886504629624,ge_14d,ge_14d,6479982,False,0.9995450462980403,20260729T021701Z-d61p-wide,,Atsuyo_,176.0,176.0,0.0,False,14.09,14.09,False,False,0.0,20260730T021701Z-d61p-wide,False,False,False,5240216,0,0
62.14328363425926,56.052482777777776,ge_14d,ge_14d,6479983,False,6.090800856481548,20260721T105508Z-d61p,,Str4ngeL00p,256.0,249.0,7.0,False,13.98,14.08,True,False,-0.09999999999999964,20260727T130712Z-d61p,True,False,False,2310615,0,0
62.80446230324073,62.14328363425926,ge_14d,ge_14d,6479983,False,0.6611786689802452,20260727T130712Z-d61p,,Str4ngeL00p,256.0,256.0,0.0,False,13.94,13.98,True,False,-0.040000000000000924,20260728T050038Z-d61p,True,False,False,2310615,0,0
62.891660173611115,62.80446230324073,ge_14d,ge_14d,6479983,False,0.0871978703720702,20260728T050038Z-d61p,,Str4ngeL00p,256.0,256.0,0.0,False,13.94,13.94,False,False,0.0,20260728T050038Z-d61p-wide21to50,False,False,False,2310615,0,0
63.059829583333325,62.891660173611115,ge_14d,ge_14d,6479983,False,0.16816940972098599,20260728T050038Z-d61p-wide21to50,,Str4ngeL00p,257.0,256.0,1.0,True,13.94,13.94,False,False,0.0,20260728T110709Z-d61p-wide,False,False,False,2310615,0,0
63.69388496527778,63.059829583333325,ge_14d,ge_14d,6479983,False,0.6340553819443341,20260728T110709Z-d61p-wide,,Str4ngeL00p,263.0,257.0,6.0,False,13.77,13.94,True,False,-0.16999999999999993,20260729T021701Z-d61p-wide,True,False,False,2310615,0,0
